GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3007G088700	BTB domain-containing protein	BTB DOMAIN-CONTAINING PROTEIN (PTHR26379:SF441)			protein ubiquitination(GO:0016567)		7	12343790	12345119	SNP_12322900	12322900	1.16e-08	3	TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(18:0_18:2_18:2)	SNP_12322900	1	1.2e-08; 8.7e-08; 8.8e-08
SORBI_3002G421700	F-box domain-containing protein	F-BOX DOMAIN CONTAINING PROTEIN, EXPRESSED (PTHR32133:SF293)					2	76903258	76908220	SNP_76928311	76928311	1.2e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_76928311; SNP_76922875	2	7.3e-08; 1.2e-08; 1.3e-08
SORBI_3002G421800	Homeobox domain-containing protein	WUSCHEL-RELATED HOMEOBOX 11 (PTHR46998:SF11)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	DNA-templated transcription(GO:0006351);regulation of DNA-templated transcription(GO:0006355);lateral root formation(GO:0010311);root development(GO:0048364);system development(GO:0048731);adventitious root development(GO:0048830);plant organ formation(GO:1905393)	nucleus(GO:0005634)	2	76925180	76928257	SNP_76928311	76928311	1.2e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_76928311; SNP_76922875	2	7.3e-08; 1.2e-08; 1.3e-08
SORBI_3002G421900	Dof-type domain-containing protein	CYCLIC DOF FACTOR 3 (PTHR31089:SF1)		DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	76930850	76934577	SNP_76928311	76928311	1.2e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_76928311; SNP_76922875	2	7.3e-08; 1.2e-08; 1.3e-08
SORBI_3002G422000	HTH myb-type domain-containing protein	OS07G0685300 PROTEIN (PTHR31499:SF31)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)		2	76942388	76945672	SNP_76928311	76928311	1.2e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_76928311; SNP_76922875	2	7.3e-08; 1.2e-08; 1.3e-08
SORBI_3002G422100	Nuclear pore complex protein NUP214	NUCLEAR PORE COMPLEX PROTEIN NUP214 (PTHR34418:SF3)		structural constituent of nuclear pore(GO:0017056)	RNA export from nucleus(GO:0006405)		2	76947466	76959830	SNP_76928311	76928311	1.2e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_76928311; SNP_76922875	2	7.3e-08; 1.2e-08; 1.3e-08
SORBI_3002G193800	Major facilitator superfamily (MFS) profile domain-containing protein	PLASTIDIC GLUCOSE TRANSPORTER 1-RELATED (PTHR23503:SF103)	secondary carrier transporter(PC00258)	hexose transmembrane transporter activity(GO:0015149);transmembrane transporter activity(GO:0022857)	hexose transmembrane transport(GO:0008645);monosaccharide transmembrane transport(GO:0015749);transmembrane transport(GO:0055085)	membrane(GO:0016020)	2	58076507	58081941	SNP_58055996	58055996	1.21e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_58055996	1	1.2e-08; 1.7e-08; 1.4e-08
SORBI_3008G114300	acetyl-CoA carboxylase	ACETYL-COA CARBOXYLASE (PTHR45728:SF3)		nucleotide binding(GO:0000166);catalytic activity(GO:0003824);acetyl-CoA carboxylase activity(GO:0003989);biotin carboxylase activity(GO:0004075);ATP binding(GO:0005524);ligase activity(GO:0016874);metal ion binding(GO:0046872)	lipid metabolic process(GO:0006629);fatty acid metabolic process(GO:0006631);fatty acid biosynthetic process(GO:0006633);malonyl-CoA biosynthetic process(GO:2001295)	cytosol(GO:0005829)	8	52307384	52322379	SNP_52292335	52292335	1.24e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:1_18:1_18:1)	SNP_52284348; SNP_52285754; SNP_52292335; SNP_52292364	4	1.2e-08; 3.5e-08; 4.0e-08
SORBI_3005G228000	Charged multivesicular body protein 2a	CHARGED MULTIVESICULAR BODY PROTEIN 2A (PTHR10476:SF4)	membrane traffic protein(PC00150)		vacuolar transport(GO:0007034);protein transport(GO:0015031);endosome transport via multivesicular body sorting pathway(GO:0032509);late endosome to vacuole transport(GO:0045324)	ESCRT III complex(GO:0000815);multivesicular body(GO:0005771)	5	71525735	71528692	SNP_71550203	71550203	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); TG(10:0_10:0_10:0)	SNP_71550203; SNP_71514222	2	1.9e-08; 1.3e-08; 5.9e-08
SORBI_3002G031100							2	2842055	2850338	SNP_2863929	2863929	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031200	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein						2	2854318	2854899	SNP_2863929	2863929	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031301	Uncharacterized protein						2	2860477	2862385	SNP_2863929	2863929	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031400	F-box domain-containing protein	F-BOX DOMAIN-CONTAINING PROTEIN (PTHR31639:SF69)					2	2865123	2869505	SNP_2863929	2863929	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3002G031500	F-box domain-containing protein	F-BOX DOMAIN-CONTAINING PROTEIN (PTHR31639:SF69)					2	2869522	2874525	SNP_2863929	2863929	1.28e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_2863929; SNP_2864668; SNP_2864308	3	6.6e-08; 1.8e-08; 1.3e-08
SORBI_3010G138850	Uncharacterized protein						10	23357353	23357790	SNP_23348727	23348727	1.3e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_23348727; SNP_23348598	2	4.6e-08; 1.3e-08; 1.4e-08
SORBI_3001G200800	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIPID-TRANSFER PROTEIN 2G, PUTATIVE, EXPRESSED-RELATED (PTHR33214:SF50)		lipid binding(GO:0008289)	lipid transport(GO:0006869)		1	18191249	18192020	SNP_18211565	18211565	1.4e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G200900	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIPID-TRANSFER PROTEIN 2G, PUTATIVE, EXPRESSED-RELATED (PTHR33214:SF50)		lipid binding(GO:0008289)	lipid transport(GO:0006869)		1	18194042	18194584	SNP_18211565	18211565	1.4e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201000	C2 NT-type domain-containing protein	MYOSIN HEAVY CHAIN-RELATED PROTEIN (PTHR34452:SF7)	actin or actin-binding cytoskeletal protein(PC00041)				1	18198583	18204192	SNP_18211565	18211565	1.4e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201100	Cytochrome b561 domain-containing protein	CYTOCHROME B561 (PTHR10106:SF18)	reductase(PC00198)	oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872)		membrane(GO:0016020)	1	18226906	18230039	SNP_18211565	18211565	1.4e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3001G201200	Uncharacterized protein						1	18234250	18235620	SNP_18211565	18211565	1.4e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_18211565	1	1.6e-08; 4.6e-08; 1.4e-08
SORBI_3008G165000	Zinc finger LSD1-type domain-containing protein	PROTEIN LOL2 (PTHR31747:SF14)				nucleus(GO:0005634)	8	59832341	59836111	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165100	G-patch domain-containing protein	TUFTELIN-INTERACTING PROTEIN 11 (PTHR23329:SF1)	RNA splicing factor(PC00148)	nucleic acid binding(GO:0003676)	spliceosomal complex disassembly(GO:0000390);mRNA processing(GO:0006397);RNA splicing(GO:0008380)	nucleus(GO:0005634);spliceosomal complex(GO:0005681);U2-type post-mRNA release spliceosomal complex(GO:0071008)	8	59836761	59839664	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165200	F-box domain-containing protein	F-BOX DOMAIN CONTAINING PROTEIN, EXPRESSED (PTHR31264:SF7)					8	59842471	59845238	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165233	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	8	59848372	59851947	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165266	Serine-threonine_tyrosine-protein kinase catalytic domain-containing protein			nucleotide binding(GO:0000166);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)			8	59860850	59861427	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3008G165300	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR47973:SF17)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)			8	59861805	59862429	SNP_59859452	59859452	1.47e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:2); TG(18:1_18:2_18:2)	SNP_59837243; SNP_59859452; SNP_59859453; SNP_59859484	4	2.2e-08; 9.3e-08; 1.5e-08
SORBI_3001G041700	BRCT domain-containing protein	TP53-BINDING PROTEIN 1 (PTHR15321:SF3)	DNA metabolism protein(PC00009)	histone binding(GO:0042393)	DNA damage checkpoint signaling(GO:0000077);positive regulation of transcription by RNA polymerase II(GO:0045944)	nucleus(GO:0005634)	1	3099655	3112212	SNP_3133155	3133155	1.47e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); TG(12:0_18:1_18:2)	SNP_3132205; SNP_3132342; SNP_3132700; SNP_3133102; SNP_3133155; SNP_3077703; SNP_3077720; SNP_3077778; SNP_3080438	9	1.5e-08; 4.9e-08; 1.6e-08
SORBI_3010G141433	Uncharacterized protein						10	34858274	34864380	SNP_34842288	34842288	1.49e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_34842288; SNP_34863211	2	4.0e-08; 1.7e-08; 1.5e-08
SORBI_3002G180300	Uncharacterized protein	GH26960P-RELATED (PTHR11743:SF70)	voltage-gated ion channel(PC00241)	voltage-gated monoatomic anion channel activity(GO:0008308);porin activity(GO:0015288)	monoatomic ion transport(GO:0006811);transmembrane transport(GO:0055085);monoatomic anion transmembrane transport(GO:0098656)	mitochondrion(GO:0005739);mitochondrial outer membrane(GO:0005741);membrane(GO:0016020);pore complex(GO:0046930)	2	56161313	56164881	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180400	isochorismate synthase	ISOCHORISMATE SYNTHASE 2, CHLOROPLASTIC (PTHR47253:SF4)		isochorismate synthase activity(GO:0008909);isomerase activity(GO:0016853)	defense response(GO:0006952);phylloquinone biosynthetic process(GO:0042372)	chloroplast(GO:0009507);plastid(GO:0009536)	2	56167827	56171735	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180501	Uncharacterized protein						2	56172471	56173238	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180600	GCK domain-containing protein	TP53-REGULATED INHIBITOR OF APOPTOSIS 1 (PTHR46403:SF1)		phosphatidic acid transfer activity(GO:1990050)	phospholipid transport(GO:0015914);regulation of membrane lipid distribution(GO:0097035);intermembrane lipid transfer(GO:0120009)	nucleus(GO:0005634);mitochondrial intermembrane space(GO:0005758)	2	56174540	56179376	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180666	Uncharacterized protein						2	56179766	56185584	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180732	DUF4283 domain-containing protein						2	56193368	56193703	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180800	Alpha-aminoacylpeptide hydrolase	AMINOPEPTIDASE M1-C (PTHR11533:SF203)	metalloprotease(PC00153)	aminopeptidase activity(GO:0004177);peptidase activity(GO:0008233);metallopeptidase activity(GO:0008237);zinc ion binding(GO:0008270);alanyl aminopeptidase activity(GO:0016285);hydrolase activity(GO:0016787);metal ion binding(GO:0046872);metalloaminopeptidase activity(GO:0070006)	proteolysis(GO:0006508);peptide catabolic process(GO:0043171)	cytoplasm(GO:0005737)	2	56194236	56208679	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172	1	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3002G180900	SET domain-containing protein	HISTONE-LYSINE N-METHYLTRANSFERASE, H3 LYSINE-9 SPECIFIC SUVH6 (PTHR45660:SF46)	histone modifying enzyme(PC00261)	double-stranded DNA binding(GO:0003690);methyltransferase activity(GO:0008168);zinc ion binding(GO:0008270);transferase activity(GO:0016740);histone methyltransferase activity(GO:0042054)	chromatin organization(GO:0006325);chromatin remodeling(GO:0006338);methylation(GO:0032259)	nucleus(GO:0005634);chromosome(GO:0005694)	2	56211019	56215844	SNP_56189172	56189172	1.56e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_56189172; SNP_56238636	2	1.6e-08; 3.9e-08; 8.9e-08
SORBI_3004G195500	HMA domain-containing protein	OS02G0585100 PROTEIN (PTHR46932:SF9)		metal ion binding(GO:0046872)			4	54678853	54680160	SNP_54695593	54695593	1.57e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195600	Uncharacterized protein	OS02G0585100 PROTEIN (PTHR46932:SF9)					4	54682498	54682881	SNP_54695593	54695593	1.57e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195650	Uncharacterized protein						4	54687839	54688596	SNP_54695593	54695593	1.57e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3004G195700	HMA domain-containing protein	COPPER TRANSPORT PROTEIN FAMILY (PTHR46932:SF17)		metal ion binding(GO:0046872)			4	54689147	54690407	SNP_54695593	54695593	1.57e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)	SNP_54695593	1	1.6e-08; 7.6e-08; 6.7e-08
SORBI_3010G147300	Poly(A)-specific ribonuclease			nucleic acid binding(GO:0003676);poly(A)-specific ribonuclease activity(GO:0004535)		CCR4-NOT complex(GO:0030014)	10	42217039	42219620	SNP_42244576	42244576	1.64e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_42244576	1	1.6e-08; 4.4e-08; 3.6e-08
SORBI_3010G147350	poly(A)-specific ribonuclease			nucleic acid binding(GO:0003676);RNA binding(GO:0003723);nuclease activity(GO:0004518);exonuclease activity(GO:0004527);poly(A)-specific ribonuclease activity(GO:0004535);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)		nucleus(GO:0005634);cytoplasm(GO:0005737);CCR4-NOT complex(GO:0030014)	10	42220358	42221810	SNP_42244576	42244576	1.64e-08	3	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3); TG(12:0_18:1_18:2)	SNP_42244576	1	1.6e-08; 4.4e-08; 3.6e-08
SORBI_3010G189600	MLO-like protein	MLO-LIKE PROTEIN 13 (PTHR31942:SF54)		calmodulin binding(GO:0005516)	defense response(GO:0006952)	membrane(GO:0016020)	10	53070428	53077804	SNP_53081977	53081977	1.64e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189700	Peptidase A1 domain-containing protein	OS06G0610800 PROTEIN (PTHR13683:SF902)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)		10	53091840	53095972	SNP_53081977	53081977	1.64e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189800	Microtubule-associated protein MAP65-1a	FASCETTO-RELATED (PTHR19321:SF41)	non-motor microtubule binding protein(PC00166)	microtubule binding(GO:0008017)	microtubule cytoskeleton organization(GO:0000226);cytokinesis by cell plate formation(GO:0000911)	nucleus(GO:0005634);cytoplasm(GO:0005737);spindle(GO:0005819);microtubule(GO:0005874)	10	53100683	53105829	SNP_53081977	53081977	1.64e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3010G189900	IQ-domain 33	PROTEIN IQ-DOMAIN 33 (PTHR32295:SF15)		calmodulin binding(GO:0005516)			10	53105677	53108123	SNP_53081977	53081977	1.64e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); Panaxcerol B	SNP_53081977	1	3.8e-08; 1.6e-08; 6.2e-08
SORBI_3002G108400	Cytochrome P450	OS12G0196700 PROTEIN (PTHR47950:SF7)	oxygenase(PC00177)	monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037);metal ion binding(GO:0046872)			2	13119364	13125889	SNP_13105619	13105619	1.69e-08	3	PC(14:0_18:2); PC(16:1_16:1); TG(16:0_18:1_20:2)	SNP_13105619; SNP_13095401	2	6.3e-08; 1.7e-08; 2.5e-08
SORBI_3009G016600	Uncharacterized protein	MYB DNA-BINDING DOMAIN SUPERFAMILY PROTEIN-RELATED (PTHR45675:SF125)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	9	1549684	1551811	SNP_1570121	1570121	1.79e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3009G016633	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR45675:SF50)	homeodomain transcription factor(PC00119)	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	9	1556843	1558610	SNP_1570121	1570121	1.79e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3009G016666	Uncharacterized protein						9	1558628	1559406	SNP_1570121	1570121	1.79e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); TG(16:0_18:1_18:1)	SNP_1560801; SNP_1563793; SNP_1570121; SNP_1575657; SNP_1575450	5	1.8e-08; 4.6e-08; 7.3e-08
SORBI_3001G250700	Centromere protein O	CENTROMERE PROTEIN O (PTHR14582:SF1)				chromosome, centromeric region(GO:0000775);kinetochore(GO:0000776);nucleus(GO:0005634);Mis6-Sim4 complex(GO:0031511)	1	27081589	27088686	SNP_27109956	27109956	1.81e-08	3	PC(14:0_18:2); PC(16:1_16:1); PC(18:2_0:0)	SNP_27109956; SNP_27063502	2	1.8e-08; 3.2e-08; 6.5e-08
SORBI_3007G113566	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	7	44886711	44888664	SNP_44865276	44865276	1.89e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_44865276	1	1.9e-08; 2.1e-08; 7.2e-08
SORBI_3007G113600	adenylate kinase	ADENYLATE KINASE 8 (PTHR23359:SF167)	nucleotide kinase(PC00172)	nucleotide binding(GO:0000166);AMP kinase activity(GO:0004017);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);phosphotransferase activity, phosphate group as acceptor(GO:0016776);nucleobase-containing compound kinase activity(GO:0019205)	nucleobase-containing compound metabolic process(GO:0006139);nucleoside monophosphate phosphorylation(GO:0046940)	cytoplasm(GO:0005737);chloroplast(GO:0009507)	7	44889350	44919907	SNP_44865276	44865276	1.89e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)	SNP_44865276	1	1.9e-08; 2.1e-08; 7.2e-08
SORBI_3010G142132	Uncharacterized protein						10	35814079	35816161	SNP_35809146	35809146	1.9e-08	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib	SNP_35838933; SNP_35797614; SNP_35797621; SNP_35792138; SNP_35809146	5	5.4e-08; 2.8e-08; 1.9e-08
SORBI_3001G297700	RRM domain-containing protein	RRM DOMAIN-CONTAINING PROTEIN (PTHR33527:SF23)					1	57811083	57812394	SNP_57827028	57827028	2.11e-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3001G297800	RRM domain-containing protein	OS10G0561000 PROTEIN (PTHR33527:SF53)					1	57849689	57851951	SNP_57827028	57827028	2.11e-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3001G297900	Aminotransferase class I_classII domain-containing protein	8-AMINO-7-OXONONANOATE SYNTHASE (PTHR13693:SF77)	transaminase(PC00216)	serine C-palmitoyltransferase activity(GO:0004758);transferase activity(GO:0016740);pyridoxal phosphate binding(GO:0030170)	lipid metabolic process(GO:0006629);sphingolipid metabolic process(GO:0006665);biotin biosynthetic process(GO:0009102)	endoplasmic reticulum membrane(GO:0005789)	1	57851797	57855443	SNP_57827028	57827028	2.11e-08	3	TG(16:0_18:1_18:2); TG(16:0_18:1_20:2); TG(18:0_18:2_18:2)	SNP_57827028	1	2.3e-08; 2.1e-08; 9.9e-08
SORBI_3008G106500	DUF1618 domain-containing protein	DUF1618 DOMAIN-CONTAINING PROTEIN (PTHR33165:SF54)					8	50133783	50134613	SNP_50143294	50143294	2.27e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50145970; SNP_50146051; SNP_50143294; SNP_50145275	4	3.9e-08; 2.3e-08; 8.9e-08
SORBI_3008G106550	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33165:SF33)					8	50142779	50144253	SNP_50143294	50143294	2.27e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_50145970; SNP_50146051; SNP_50143294; SNP_50145275	4	3.9e-08; 2.3e-08; 8.9e-08
SORBI_3008G095900	RING-type domain-containing protein	RING-TYPE DOMAIN-CONTAINING PROTEIN (PTHR32387:SF9)					8	45197392	45205471	SNP_45221730	45221730	2.27e-08	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:0_18:2_18:2)	SNP_45176247; SNP_45221730	2	2.3e-08; 7.4e-08; 9.9e-08
