GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3003G367401	Secreted protein	""	""	""	""	""	3	68361466	68362218	1.358718e-09	6	1	1	PA
SORBI_3003G367451	VAMP-like protein YKT61	SYNAPTOBREVIN HOMOLOG YKT6 (PTHR45806:SF1)	""	SNAP receptor activity(GO:0005484)	endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);vesicle fusion(GO:0006906);vesicle-mediated transport(GO:0016192)	Golgi apparatus(GO:0005794);plasma membrane(GO:0005886);membrane(GO:0016020);SNARE complex(GO:0031201)	3	68362685	68367206	1.358718e-09	6	1	1	PA
SORBI_3003G367900	U6 snRNA-associated Sm-like protein LSm3	LSM3 HOMOLOG, U6 SMALL NUCLEAR RNA AND MRNA DEGRADATION ASSOCIATED (PTHR13110:SF0)	RNA splicing factor(PC00148)	RNA binding(GO:0003723)	mRNA splicing, via spliceosome(GO:0000398);mRNA processing(GO:0006397);RNA splicing(GO:0008380);P-body assembly(GO:0033962)	P-body(GO:0000932);nucleus(GO:0005634);spliceosomal complex(GO:0005681);U6 snRNP(GO:0005688);U4/U6 x U5 tri-snRNP complex(GO:0046540);precatalytic spliceosome(GO:0071011);catalytic step 2 spliceosome(GO:0071013);Lsm2-8 complex(GO:0120115);Lsm1-7-Pat1 complex(GO:1990726);ribonucleoprotein complex(GO:1990904)	3	68376151	68378750	1.358718e-09	6	0.789912	1	PA
SORBI_3003G368100							3	68388419	68392296	1.358718e-09	7	0.549277	3	PA; Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G368150							3	68389757	68390750	1.358718e-09	6	0.549277	1	PA
SORBI_3003G368200							3	68397338	68401309	1.358718e-09	7	0.535116	3	PA; Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G369066							3	68484437	68487658	1.358718e-09	7	0.733379	3	PA; Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G369200	DNA polymerase	DNA POLYMERASE ALPHA CATALYTIC SUBUNIT (PTHR45861:SF1)	DNA metabolism protein(PC00009)	nucleotide binding(GO:0000166);nucleic acid binding(GO:0003676);DNA binding(GO:0003677);chromatin binding(GO:0003682);DNA replication origin binding(GO:0003688);single-stranded DNA binding(GO:0003697);DNA-directed DNA polymerase activity(GO:0003887);DNA-directed RNA polymerase activity(GO:0003899);zinc ion binding(GO:0008270);transferase activity(GO:0016740);nucleotidyltransferase activity(GO:0016779);DNA polymerase activity(GO:0034061);metal ion binding(GO:0046872)	DNA synthesis involved in DNA repair(GO:0000731);DNA replication(GO:0006260);DNA replication initiation(GO:0006270);leading strand elongation(GO:0006272);lagging strand elongation(GO:0006273);mitotic DNA replication initiation(GO:1902975)	nucleus(GO:0005634);alpha DNA polymerase:primase complex(GO:0005658)	3	68524376	68536009	1.358718e-09	6	0.478848	1	PA
SORBI_3003G370100							3	68605726	68610855	1.358718e-09	6	0.489069	1	PA
SORBI_3005G110517	CASP-like protein	CASP-LIKE PROTEIN 4U1 (PTHR33573:SF35)	""	""	""	plasma membrane(GO:0005886)	5	34046988	34047913	1.432429e-09	1	0.82412	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110520	Uncharacterized protein	""	""	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	5	34049347	34051428	1.432429e-09	1	0.824249	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110523	Uncharacterized protein	""	""	DNA binding(GO:0003677);ATP binding(GO:0005524)	DNA replication initiation(GO:0006270)	nucleus(GO:0005634);MCM complex(GO:0042555)	5	34066212	34080187	1.432429e-09	1	0.834476	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110535	DNA replication licensing factor MCM2	DNA REPLICATION LICENSING FACTOR MCM2 (PTHR11630:SF44)	DNA metabolism protein(PC00009)	nucleotide binding(GO:0000166);DNA binding(GO:0003677);DNA helicase activity(GO:0003678);single-stranded DNA binding(GO:0003697);helicase activity(GO:0004386);ATP binding(GO:0005524);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);single-stranded DNA helicase activity(GO:0017116);3'-5' DNA helicase activity(GO:0043138);metal ion binding(GO:0046872)	double-strand break repair via break-induced replication(GO:0000727);DNA replication(GO:0006260);DNA replication initiation(GO:0006270);cell cycle DNA replication(GO:0044786);mitotic DNA replication initiation(GO:1902975)	nucleus(GO:0005634);MCM complex(GO:0042555)	5	34221950	34228377	1.432429e-09	1	0.732719	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110538	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN CONTAINING PROTEIN (PTHR24055:SF347)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);RNA polymerase II CTD heptapeptide repeat kinase activity(GO:0008353)	regulation of transcription by RNA polymerase II(GO:0006357);intracellular signal transduction(GO:0035556)	nucleus(GO:0005634);cytoplasm(GO:0005737)	5	34232727	34234166	1.432429e-09	1	0.409904	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110541	Probable bifunctional methylthioribulose-1-phosphate dehydratase_enolase-phosphatase E1	METHYLTHIORIBULOSE-1-PHOSPHATE DEHYDRATASE (PTHR10640:SF7)	dehydratase(PC00091)	magnesium ion binding(GO:0000287);catalytic activity(GO:0003824);zinc ion binding(GO:0008270);hydrolase activity(GO:0016787);lyase activity(GO:0016829);acireductone synthase activity(GO:0043874);methylthioribulose 1-phosphate dehydratase activity(GO:0046570);metal ion binding(GO:0046872)	amino acid biosynthetic process(GO:0008652);methionine biosynthetic process(GO:0009086);L-methionine salvage from methylthioadenosine(GO:0019509)	cytoplasm(GO:0005737)	5	34315299	34321295	1.432429e-09	1	0.876459	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110544	CR-type domain-containing protein	CHAPERONE PROTEIN DNAJ-LIKE PROTEIN (PTHR15852:SF57)	""	""	""	""	5	34355373	34363638	1.432429e-09	1	0.881397	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3005G110553	Uncharacterized protein	ELMO_CED-12 FAMILY PROTEIN (PTHR12771:SF49)	scaffold/adaptor protein(PC00226)	""	""	""	5	34428387	34434202	1.432429e-09	1	0.489845	12	Sum_AEG_over_DGDG_log10safe; Sum_AEG_over_MG_log10safe; Sum_PC_over_AEG_log10safe; Sum_PC_over_DG_log10safe; Sum_PC_over_DGDG_log10safe; Sum_PC_over_FA_log10safe; Sum_PC_over_GalCer_log10safe; Sum_PC_over_MG_log10safe; Sum_PC_over_MGDG_log10safe; Sum_PC_over_PE_log10safe; Sum_PC_over_PG_log10safe; Sum_PC_over_SQDG_log10safe
SORBI_3003G366850	Uncharacterized protein	EXPRESSED PROTEIN (PTHR11223:SF7)	transporter(PC00227)	nuclear export signal receptor activity(GO:0005049)	ribosomal large subunit export from nucleus(GO:0000055);ribosomal small subunit export from nucleus(GO:0000056);protein export from nucleus(GO:0006611)	nucleus(GO:0005634);cytoplasm(GO:0005737)	3	68293375	68323091	1.755257e-09	5	0.471012	1	PA
SORBI_3003G368300							3	68401519	68405380	1.755257e-09	6	0.408352	3	PA; Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3005G011000	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTACOTRIPEPTIDE-REPEAT REGION OF PRORP DOMAIN-CONTAINING PROTEIN (PTHR45613:SF478)	""	""	""	""	5	982653	985317	2.013684e-09	3	1	1	PA
SORBI_3005G011200	Peroxidase	PEROXIDASE 52 (PTHR31388:SF24)	peroxidase(PC00180)	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)	response to oxidative stress(GO:0006979);lignin biosynthetic process(GO:0009809);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)	extracellular region(GO:0005576);plant-type cell wall(GO:0009505)	5	997462	1000289	2.013684e-09	12	0.628739	1	PA
SORBI_3005G011300	Peroxidase	PEROXIDASE (PTHR31388:SF238)	peroxidase(PC00180)	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)	response to oxidative stress(GO:0006979);lignin biosynthetic process(GO:0009809);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)	extracellular region(GO:0005576);plant-type cell wall(GO:0009505)	5	1016821	1020359	2.013684e-09	12	0.628739	1	PA
SORBI_3005G011500	Peroxidase	PEROXIDASE (PTHR31388:SF247)	peroxidase(PC00180)	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)	response to oxidative stress(GO:0006979);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)	extracellular region(GO:0005576);plant-type cell wall(GO:0009505)	5	1026099	1027756	2.013684e-09	12	0.551184	1	PA
SORBI_3001G167900	NADP-dependent oxidoreductase domain-containing protein	NAD(P)-LINKED OXIDOREDUCTASE SUPERFAMILY PROTEIN (PTHR43364:SF4)	oxidoreductase(PC00176)	oxidoreductase activity(GO:0016491)	""	""	1	13971059	13986280	2.176061e-09	3	0.562036	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G168400	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE SRK2E (PTHR24343:SF509)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	abscisic acid-activated signaling pathway(GO:0009738)	nucleus(GO:0005634)	1	14017804	14021004	2.176061e-09	3	0.473146	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G168600	Serpin domain-containing protein	GH10112P-RELATED (PTHR11461:SF211)	protease inhibitor(PC00191)	serine-type endopeptidase inhibitor activity(GO:0004867)	""	extracellular space(GO:0005615)	1	14025149	14027810	2.176061e-09	3	0.491875	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G168700	Uncharacterized protein	QWRF MOTIF-CONTAINING PROTEIN 6 (PTHR31807:SF25)	""	microtubule binding(GO:0008017)	spindle assembly(GO:0051225)	cytoplasm(GO:0005737);nuclear microtubule(GO:0005880)	1	14030588	14034107	2.176061e-09	3	0.451603	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G168800	NPH3 domain-containing protein	BTB_POZ DOMAIN-CONTAINING PROTEIN NPY2 (PTHR32370:SF4)	""	""	protein ubiquitination(GO:0016567)	""	1	14055607	14061496	2.176061e-09	3	0.420192	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G169100	Major facilitator superfamily (MFS) profile domain-containing protein	ANION TRANSPORTER 5-RELATED (PTHR11662:SF282)	secondary carrier transporter(PC00258)	phosphate transmembrane transporter activity(GO:0005315);transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	endomembrane system(GO:0012505)	1	14072526	14076753	2.176061e-09	3	0.525833	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171001	WIYLD domain-containing protein	""	""	""	""	""	1	14291474	14293116	2.176061e-09	3	0.497767	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171100	WIYLD domain-containing protein	WIYLD DOMAIN-CONTAINING PROTEIN (PTHR34271:SF5)	histone modifying enzyme(PC00261)	""	""	""	1	14296056	14298902	2.176061e-09	3	0.544609	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171200	WIYLD domain-containing protein	NUCLEOLAR HISTONE METHYLTRANSFERASE-RELATED PROTEIN (PTHR34271:SF1)	histone modifying enzyme(PC00261)	""	""	""	1	14300999	14304990	2.176061e-09	3	0.425837	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171300	UDP-glucose 6-dehydrogenase	UDP-GLUCOSE 6-DEHYDROGENASE 2 (PTHR11374:SF44)	dehydrogenase(PC00092)	UDP-glucose 6-dehydrogenase activity(GO:0003979);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);NAD binding(GO:0051287)	UDP-glucuronate biosynthetic process(GO:0006065)	""	1	14314210	14315949	2.176061e-09	3	0.415234	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171500	Presenilin	PRESENILIN HOMOLOG (PTHR10202:SF13)	aspartic protease(PC00053)	endopeptidase activity(GO:0004175);aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787);aspartic endopeptidase activity, intramembrane cleaving(GO:0042500)	proteolysis(GO:0006508);membrane protein ectodomain proteolysis(GO:0006509);Notch signaling pathway(GO:0007219);protein processing(GO:0016485)	Golgi membrane(GO:0000139);endoplasmic reticulum membrane(GO:0005789);membrane(GO:0016020);gamma-secretase complex(GO:0070765)	1	14323209	14324579	2.176061e-09	3	0.621056	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3001G171600	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN (PTHR47932:SF39)	""	mRNA binding(GO:0003729)	""	""	1	14326546	14330781	2.176061e-09	3	0.550613	3	Sum_AEG_over_PC_log10safe; Sum_AEG_over_PE_log10safe; Sum_AEG_over_PG_log10safe
SORBI_3006G244100	DUF295 domain-containing protein	F-BOX DOMAIN CONTAINING PROTEIN (PTHR44259:SF103)	""	""	""	""	6	58415317	58417264	2.956588e-09	1	0.576052	1	PA
SORBI_3006G244200	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR44259:SF34)	""	""	""	""	6	58419423	58421674	2.956588e-09	1	0.500076	1	PA
SORBI_3003G367650	inorganic diphosphatase	INORGANIC DIPHOSPHATASE (PTHR10286:SF51)	pyrophosphatase(PC00196)	magnesium ion binding(GO:0000287);inorganic diphosphate phosphatase activity(GO:0004427);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	phosphate-containing compound metabolic process(GO:0006796)	cytoplasm(GO:0005737);cytosol(GO:0005829)	3	68370787	68372131	3.167163e-09	1	0.400393	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G368000	Tubby-like F-box protein	TUBBY-LIKE F-BOX PROTEIN 3 (PTHR16517:SF39)	scaffold/adaptor protein(PC00226)	""	""	""	3	68382920	68386377	3.167163e-09	1	0.563158	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G368400							3	68414813	68425527	3.167163e-09	1	0.433681	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G368800							3	68449529	68455364	3.167163e-09	1	0.43332	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G369000							3	68465922	68467661	3.167163e-09	1	0.476679	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3003G369033							3	68476661	68477827	3.167163e-09	1	0.433172	2	Sum_PC_over_Cer_log10safe; Sum_PC_over_PA_log10safe
SORBI_3005G087900	Non-lysosomal glucosylceramidase	NON-LYSOSOMAL GLUCOSYLCERAMIDASE (PTHR12654:SF31)	glucosidase(PC00108)	glucosylceramidase activity(GO:0004348);hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);beta-glucosidase activity(GO:0008422);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	carbohydrate metabolic process(GO:0005975);lipid metabolic process(GO:0006629);glucosylceramide catabolic process(GO:0006680)	membrane(GO:0016020)	5	12494716	12503511	3.212165e-09	1	0.653644	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G088100	Uncharacterized protein	EXPRESSED PROTEIN (PTHR31676:SF179)	""	""	""	""	5	12519315	12520048	3.212165e-09	1	0.436769	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G088500	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF233)	""	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	5	12638268	12641430	3.212165e-09	1	0.802644	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G088600	Transmembrane protein	""	""	""	""	""	5	12689730	12691072	3.212165e-09	1	0.939876	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G088700	Pectinesterase inhibitor domain-containing protein	PECTINESTERASE INHIBITOR DOMAIN-CONTAINING PROTEIN (PTHR31509:SF56)	""	""	root development(GO:0048364);shoot system development(GO:0048367)	""	5	12715773	12716855	3.212165e-09	1	0.875478	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G088900	CCR4-NOT transcription complex subunit 11	CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 11 (PTHR15975:SF2)	""	""	""	CCR4-NOT complex(GO:0030014)	5	12760299	12773756	3.212165e-09	1	0.878427	1	Sum_AEG_over_LPE_log10safe
SORBI_3005G184050	Uncharacterized protein	""	""	""	""	""	5	66899920	66904722	5.546107e-09	1	0.454367	1	PA
SORBI_3005G186700	Carboxypeptidase	CARBOXYPEPTIDASE (PTHR11802:SF219)	serine protease(PC00203)	carboxypeptidase activity(GO:0004180);serine-type carboxypeptidase activity(GO:0004185);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	""	5	67128070	67130250	5.546107e-09	1	0.936637	1	PA
SORBI_3005G186800	Carboxypeptidase	CARBOXYPEPTIDASE (PTHR11802:SF219)	serine protease(PC00203)	carboxypeptidase activity(GO:0004180);serine-type carboxypeptidase activity(GO:0004185);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	extracellular region(GO:0005576)	5	67142795	67146249	5.546107e-09	1	0.936637	1	PA
SORBI_3005G187000							5	67191159	67193132	5.546107e-09	1	0.897891	1	PA
SORBI_3003G105900	RING-type domain-containing protein	OS01G0104100 PROTEIN (PTHR15315:SF89)	""	zinc ion binding(GO:0008270);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	ubiquitin-dependent protein catabolic process(GO:0006511)	cytoplasm(GO:0005737)	3	9602593	9609797	5.659311e-09	3	0.529197	1	Sum_DGDG_over_PA_log10safe
SORBI_3003G106600	EXPERA domain-containing protein	EXPERA DOMAIN-CONTAINING PROTEIN (PTHR14207:SF2)	isomerase(PC00135)	C-8 sterol isomerase activity(GO:0000247);steroid Delta-isomerase activity(GO:0004769);cholestenol delta-isomerase activity(GO:0047750)	sterol metabolic process(GO:0016125);sterol biosynthetic process(GO:0016126)	endoplasmic reticulum(GO:0005783);membrane(GO:0016020)	3	9654270	9659957	5.659311e-09	3	0.424458	1	Sum_DGDG_over_PA_log10safe
SORBI_3003G107500	Protein CHROMATIN REMODELING 8	DNA EXCISION REPAIR PROTEIN ERCC-6-RELATED (PTHR45629:SF7)	damaged DNA-binding protein(PC00086)	nucleotide binding(GO:0000166);DNA binding(GO:0003677);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787);ATP-dependent chromatin remodeler activity(GO:0140658)	DNA repair(GO:0006281);transcription-coupled nucleotide-excision repair(GO:0006283);chromatin remodeling(GO:0006338);DNA damage response(GO:0006974)	nucleus(GO:0005634)	3	9720318	9727094	5.659311e-09	3	0.480903	1	Sum_DGDG_over_PA_log10safe
