GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3002G091900	Uncharacterized protein	""	""	""	""	""	2	9575635	9576222	4.402201e-10	21	1	1	TG(18:1_20:1_22:1)
SORBI_3002G092050	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTACOTRIPEPTIDE-REPEAT REGION OF PRORP DOMAIN-CONTAINING PROTEIN (PTHR46128:SF184)	RNA splicing factor(PC00148)	""	""	""	2	9577525	9579683	4.402201e-10	21	1	1	TG(18:1_20:1_22:1)
SORBI_3002G092300	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	CYTOSOLIC IRON-SULFUR PROTEIN ASSEMBLY PROTEIN CIAO1-RELATED (PTHR19920:SF0)	""	""	iron-sulfur cluster assembly(GO:0016226)	cytosolic [4Fe-4S] assembly targeting complex(GO:0097361)	2	9593114	9597058	4.402201e-10	21	1	1	TG(18:1_20:1_22:1)
SORBI_3004G137000							4	36547869	36548929	4.638982e-10	1	0.679556	2	TG(10:0_10:0_10:0); TG(12:0_14:0_18:3)
SORBI_3001G496100							1	76575839	76578016	4.642585e-10	1	0.834656	1	TG(16:0_16:0_18:1)
SORBI_3001G496700							1	76661336	76663583	4.642585e-10	1	0.436485	1	TG(16:0_16:0_18:1)
SORBI_3001G496800							1	76678203	76684214	4.642585e-10	1	0.564194	1	TG(16:0_16:0_18:1)
SORBI_3001G496900							1	76688048	76700046	4.642585e-10	1	0.595567	1	TG(16:0_16:0_18:1)
SORBI_3001G497100							1	76726053	76727255	4.642585e-10	1	0.502635	1	TG(16:0_16:0_18:1)
SORBI_3001G497200							1	76727378	76732107	4.642585e-10	1	0.504108	1	TG(16:0_16:0_18:1)
SORBI_3001G497300							1	76733239	76741594	4.642585e-10	1	0.516607	1	TG(16:0_16:0_18:1)
SORBI_3001G499500							1	76883275	76889617	4.642585e-10	1	0.911975	1	TG(16:0_16:0_18:1)
SORBI_3001G501000	Transcription factor-like protein DPB	TRANSCRIPTION FACTOR DP (PTHR12548:SF9)	homeodomain transcription factor(PC00119)	RNA polymerase II transcription regulatory region sequence-specific DNA binding(GO:0000977);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357);regulation of cell cycle(GO:0051726)	nucleus(GO:0005634);transcription regulator complex(GO:0005667);cytoplasm(GO:0005737);DRM complex(GO:0070176)	1	77018201	77025143	4.642585e-10	1	0.53232	1	TG(16:0_16:0_18:1)
SORBI_3005G222650	Uncharacterized protein	""	""	""	""	""	5	70935572	70938142	4.927144e-10	1	0.4149	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G222700	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27005:SF458)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calcium ion binding(GO:0005509);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)	cell surface receptor signaling pathway(GO:0007166)	plasma membrane(GO:0005886);membrane(GO:0016020)	5	70938935	70942578	4.927144e-10	2	1	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G222800	Uncharacterized protein	""	""	""	""	""	5	70942615	70943743	4.927144e-10	2	0.672878	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G222900							5	70950646	70956228	4.927144e-10	2	0.506879	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3001G418650	Uncharacterized protein	""	""	""	""	""	1	69936509	69939138	4.966665e-10	28	0.425603	1	trans-EKODE-(E)-Ib
SORBI_3001G418800	BGGP Beta-1-3-galactosyl-O-glycosyl-glycoprotein	BETA-GLUCURONOSYLTRANSFERASE GLCAT14C (PTHR45719:SF8)	glycosyltransferase(PC00111)	glucuronosyltransferase activity(GO:0015020);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757)	""	membrane(GO:0016020)	1	69959308	69963764	4.966665e-10	29	1	1	trans-EKODE-(E)-Ib
SORBI_3001G419000	Heat shock protein 70	OS11G0187600 PROTEIN (PTHR19375:SF398)	Hsp70 family chaperone(PC00027)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)	protein refolding(GO:0042026)	cytoplasm(GO:0005737);endoplasmic reticulum lumen(GO:0005788)	1	69967019	69970235	4.966665e-10	29	0.642074	1	trans-EKODE-(E)-Ib
SORBI_3001G419100	Uncharacterized protein	""	""	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP-dependent protein folding chaperone(GO:0140662)	protein folding(GO:0006457)	""	1	69976537	69980189	4.966665e-10	29	0.645259	1	trans-EKODE-(E)-Ib
SORBI_3001G419200	Heat shock protein 70	OS11G0187600 PROTEIN (PTHR19375:SF398)	Hsp70 family chaperone(PC00027)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)	protein refolding(GO:0042026)	cytoplasm(GO:0005737)	1	69995637	69998079	4.966665e-10	29	0.980787	1	trans-EKODE-(E)-Ib
SORBI_3001G419300	Heat shock protein 70	OS11G0187600 PROTEIN (PTHR19375:SF398)	Hsp70 family chaperone(PC00027)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)	protein refolding(GO:0042026)	cytoplasm(GO:0005737);endoplasmic reticulum lumen(GO:0005788)	1	70001749	70004928	4.966665e-10	29	1	1	trans-EKODE-(E)-Ib
SORBI_3001G419600							1	70036636	70039387	4.966665e-10	28	0.462165	1	trans-EKODE-(E)-Ib
SORBI_3001G420300							1	70085136	70088029	4.966665e-10	2	0.505929	1	trans-EKODE-(E)-Ib
SORBI_3010G143300	Neprosin domain-containing protein	OS06G0474500 PROTEIN (PTHR31589:SF57)	""	""	""	""	10	38000519	38004812	5.088808e-10	1	0.91581	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3010G143500	Pyruvate phosphate dikinase AMP_ATP-binding domain-containing protein	ALPHA-GLUCAN WATER DIKINASE 1, CHLOROPLASTIC (PTHR46999:SF1)	kinase(PC00137)	nucleotide binding(GO:0000166);mRNA binding(GO:0003729);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);metal ion binding(GO:0046872);alpha-glucan, water dikinase activity(GO:0050521)	starch catabolic process(GO:0005983);response to symbiotic fungus(GO:0009610);cold acclimation(GO:0009631)	""	10	38070890	38083747	5.088808e-10	1	0.923111	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3010G143600	Morc S5 domain-containing protein	PROTEIN MICRORCHIDIA 6 (PTHR23336:SF65)	""	nuclease activity(GO:0004518);endonuclease activity(GO:0004519);ATP hydrolysis activity(GO:0016887)	DNA repair(GO:0006281);DNA damage response(GO:0006974);regulatory ncRNA-mediated gene silencing(GO:0031047);positive regulation of defense response(GO:0031349);defense response to other organism(GO:0098542)	nucleus(GO:0005634)	10	38101564	38120023	5.088808e-10	1	0.930915	2	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1)
SORBI_3010G143800	PHD-type domain-containing protein	OS06G0468400 PROTEIN (PTHR38530:SF1)	""	""	""	""	10	38390600	38413484	5.088808e-10	2	0.930915	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:1_20:0_22:1); TG(18:1_20:1_22:1); TG(18:2_22:0_22:3)
SORBI_3010G143700	Uncharacterized protein	""	""	""	""	""	10	38407598	38410467	5.088808e-10	2	0.926759	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(18:1_20:0_22:1); TG(18:1_20:1_22:1); TG(18:2_22:0_22:3)
SORBI_3007G122000	MBD domain-containing protein	OS04G0193200 PROTEIN (PTHR34067:SF25)	""	DNA binding(GO:0003677)	""	nucleus(GO:0005634)	7	52561868	52565942	5.244274e-10	2	0.819981	1	TG(12:0_18:1_18:2)
SORBI_3001G354900							1	64480446	64484868	5.253493e-10	1	0.419262	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)
SORBI_3001G357700	Amino acid permease_ SLC12A domain-containing protein	EXPRESSED PROTEIN (PTHR45826:SF22)	transporter(PC00227)	polyamine transmembrane transporter activity(GO:0015203);symporter activity(GO:0015293);transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085);polyamine transmembrane transport(GO:1902047)	plasma membrane(GO:0005886);membrane(GO:0016020)	1	64746396	64751377	5.253493e-10	1	0.434795	3	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:1)
SORBI_3007G096900	Rad21_Rec8-like protein N-terminal domain-containing protein	SISTER CHROMATID COHESION 1 PROTEIN 3 (PTHR12585:SF55)	""	chromatin binding(GO:0003682)	chromosome segregation(GO:0007059);sister chromatid cohesion(GO:0007062);replication-born double-strand break repair via sister chromatid exchange(GO:1990414)	nucleus(GO:0005634);cohesin complex(GO:0008278)	7	18090423	18102237	5.403135e-10	2	0.896874	4	TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:2_22:0_22:3)
SORBI_3007G097000							7	18105181	18110344	5.403135e-10	2	0.764291	4	TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2); TG(18:2_22:0_22:3)
SORBI_3005G012200	non-specific serine_threonine protein kinase	SERINE_THREONINE-PROTEIN KINASE WNK4-RELATED (PTHR13902:SF132)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	intracellular signal transduction(GO:0035556)	cytoplasm(GO:0005737)	5	1118386	1126595	5.638375e-10	9	0.443896	1	PA(16:0_18:2)
SORBI_3005G012400	Polymerase nucleotidyl transferase domain-containing protein	POLYMERASE NUCLEOTIDYL TRANSFERASE DOMAIN-CONTAINING PROTEIN (PTHR45979:SF29)	""	""	""	""	5	1130396	1138678	5.638375e-10	15	0.656162	1	PA(16:0_18:2)
SORBI_3005G012800	DUF4220 domain-containing protein	DUF4220 DOMAIN-CONTAINING PROTEIN (PTHR31325:SF239)	""	""	""	""	5	1159290	1167251	5.638375e-10	12	0.88606	1	PA(16:0_18:2)
SORBI_3005G013000	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)	""	""	""	""	5	1169382	1173104	5.638375e-10	12	0.954249	1	PA(16:0_18:2)
SORBI_3005G013050	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)	""	""	""	""	5	1180435	1183192	5.638375e-10	12	0.961815	1	PA(16:0_18:2)
SORBI_3005G013200	BAH domain-containing protein	PROTEIN ANTI-SILENCING 1 (PTHR47073:SF2)	""	nucleic acid binding(GO:0003676);chromatin binding(GO:0003682);RNA binding(GO:0003723)	""	""	5	1184142	1190269	5.638375e-10	12	0.990296	1	PA(16:0_18:2)
SORBI_3005G013300	EGF-like calcium-binding domain-containing protein	VACUOLAR-SORTING RECEPTOR 1 (PTHR24034:SF166)	extracellular matrix structural protein(PC00103)	calcium ion binding(GO:0005509)	protein targeting to vacuole(GO:0006623);Golgi to vacuole transport(GO:0006896);protein transport(GO:0015031)	Golgi membrane(GO:0000139);endosome(GO:0005768);trans-Golgi network(GO:0005802);Golgi transport complex(GO:0017119);clathrin-coated vesicle membrane(GO:0030665);cytoplasmic vesicle(GO:0031410)	5	1190324	1194712	5.638375e-10	12	0.990794	1	PA(16:0_18:2)
SORBI_3005G013500	WRKY domain-containing protein	WRKY DNA-BINDING DOMAIN SUPERFAMILY PROTEIN-RELATED (PTHR31282:SF89)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1224392	1225924	5.638375e-10	12	0.938387	1	PA(16:0_18:2)
SORBI_3005G013600	WRKY domain-containing protein	OS12G0116400 PROTEIN (PTHR31282:SF7)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1235265	1241922	5.638375e-10	12	0.94301	1	PA(16:0_18:2)
SORBI_3005G013700	Uncharacterized protein	""	""	""	""	""	5	1244182	1245382	5.638375e-10	10	0.455784	1	PA(16:0_18:2)
SORBI_3005G013901	Uncharacterized protein	""	""	""	""	""	5	1250208	1253844	5.638375e-10	12	0.949562	1	PA(16:0_18:2)
SORBI_3005G014100	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR47997:SF8)	homeodomain transcription factor(PC00119)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1298696	1299984	5.638375e-10	12	0.921371	1	PA(16:0_18:2)
SORBI_3005G017000	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE PBL8-RELATED (PTHR45621:SF22)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	defense response(GO:0006952)	""	5	1511981	1517665	5.638375e-10	1	0.441156	1	PA(16:0_18:2)
SORBI_3006G080300	Histone-lysine N-methyltransferase ASHH1	HISTONE-LYSINE N-METHYLTRANSFERASE ASHH1 (PTHR22884:SF455)	""	methyltransferase activity(GO:0008168);transferase activity(GO:0016740);histone methyltransferase activity(GO:0042054);histone H3K36 methyltransferase activity(GO:0046975)	chromatin remodeling(GO:0006338);regulation of DNA-templated transcription(GO:0006355);methylation(GO:0032259)	chromatin(GO:0000785);nucleus(GO:0005634);chromosome(GO:0005694)	6	44885645	44898698	5.686564e-10	1	1	8	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3004G136100	Uncharacterized protein	""	""	""	""	""	4	34487187	34488511	5.927103e-10	1	0.900561	3	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3004G136200	Uncharacterized protein	""	""	""	""	""	4	34685929	34691289	5.927103e-10	1	0.888171	3	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3004G136300	SNARE-interacting protein KEULE	PROTEIN ROP (PTHR11679:SF30)	membrane trafficking regulatory protein(PC00151)	syntaxin binding(GO:0019905)	intracellular protein transport(GO:0006886);vesicle docking involved in exocytosis(GO:0006904);vesicle-mediated transport(GO:0016192)	plasma membrane(GO:0005886);secretory granule(GO:0030141)	4	34695503	34754794	5.927103e-10	1	0.89158	3	TG(16:0_18:0_18:2); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3002G205300	Uncharacterized protein	OS09G0422000 PROTEIN (PTHR31642:SF33)	acetyltransferase(PC00038)	transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)	""	""	2	59654699	59660613	6.099188e-10	1	1	1	gibberellic acid
SORBI_3002G205500	Cellulose synthase	CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 7 [UDP-FORMING] (PTHR13301:SF28)	DNA-binding transcription factor(PC00218)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);cellulose synthase activity(GO:0016759);cellulose synthase (UDP-forming) activity(GO:0016760);metal ion binding(GO:0046872)	plant-type cell wall biogenesis(GO:0009832);plant-type primary cell wall biogenesis(GO:0009833);plant-type secondary cell wall biogenesis(GO:0009834);rhamnogalacturonan I side chain metabolic process(GO:0010400);cellulose biosynthetic process(GO:0030244);cell wall organization(GO:0071555)	plasma membrane(GO:0005886);cellulose synthase complex(GO:0010330);membrane(GO:0016020)	2	59706939	59711587	6.099188e-10	1	0.409824	1	gibberellic acid
SORBI_3006G040700							6	25682536	25683370	6.116699e-10	2	0.817889	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(18:0_18:2_18:2)
SORBI_3006G040800							6	25956238	25968520	6.116699e-10	2	0.962938	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(18:0_18:2_18:2)
SORBI_3005G219900							5	70640629	70659827	6.126551e-10	3	0.598508	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220101	Uncharacterized protein	BAT2 N-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR34805:SF2)	""	""	epigenetic regulation of gene expression(GO:0040029)	""	5	70670407	70681333	6.126551e-10	3	0.666415	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220200	Uncharacterized protein	OS11G0213700 PROTEIN (PTHR45752:SF152)	scaffold/adaptor protein(PC00226)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ADP binding(GO:0043531)	defense response(GO:0006952);intracellular signal transduction(GO:0035556);response to other organism(GO:0051707)	""	5	70685687	70694655	6.126551e-10	3	0.793094	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220300	Protein kinase domain-containing protein	OS11G0691500 PROTEIN (PTHR27005:SF162)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calcium ion binding(GO:0005509);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)	cell surface receptor signaling pathway(GO:0007166)	plasma membrane(GO:0005886);membrane(GO:0016020)	5	70720286	70725311	6.126551e-10	3	0.965376	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220400	Expansin-like CBD domain-containing protein	OS04G0328900 PROTEIN (PTHR31692:SF13)	""	""	""	""	5	70726358	70727058	6.126551e-10	3	0.873901	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220500	Expansin-like CBD domain-containing protein	OS04G0328900 PROTEIN (PTHR31692:SF13)	""	""	""	""	5	70731333	70732033	6.126551e-10	3	0.887591	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220560	Expansin-like CBD domain-containing protein	OS04G0328900 PROTEIN (PTHR31692:SF13)	""	""	""	""	5	70736098	70739096	6.126551e-10	3	0.887591	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220680	Uncharacterized protein	""	""	""	""	""	5	70759997	70761810	6.126551e-10	3	0.8994	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220740	Leucine-rich repeat-containing N-terminal plant-type domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48055:SF57)	transmembrane signal receptor(PC00197)	protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674)	""	membrane(GO:0016020)	5	70762552	70766050	6.126551e-10	3	0.965999	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3005G220800	Protein kinase domain-containing protein (Fragment)	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR45974:SF29)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);ATP binding(GO:0005524)	""	plasma membrane(GO:0005886)	5	70777812	70781051	6.126551e-10	3	0.892453	3	9,12,13,TriHODE; Oxo fatty acid (18:3); trans-EKODE-(E)-Ib
SORBI_3001G266100	Proline-rich protein	PROLINE-RICH PROTEIN (PTHR33935:SF21)	""	""	""	""	1	50535046	50536465	6.203238e-10	2	0.708678	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3001G266200	Proline-rich protein	PROLINE-RICH PROTEIN (PTHR33935:SF25)	""	""	""	""	1	50597602	50598954	6.203238e-10	2	0.800802	6	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3001G266400							1	50783046	50785231	6.203238e-10	1	0.473042	5	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3001G266500							1	50786217	50787463	6.203238e-10	1	0.534031	5	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3001G266700							1	50804621	50808681	6.203238e-10	1	0.52924	5	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3001G267000							1	50855002	50863150	6.203238e-10	1	0.621893	5	TG(16:0_16:0_20:1); TG(16:0_18:0_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:0_18:1_20:2)
SORBI_3005G082950	Histone H2A C-terminal domain-containing protein	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 2A (PTHR24203:SF78)	""	protein heterodimerization activity(GO:0046982)	""	""	5	11114663	11119821	6.325034e-10	2	1	1	AEG(o-15:2_15:0)
SORBI_3001G224300	Cellulose synthase	CELLULOSE SYNTHASE A CATALYTIC SUBUNIT 4 [UDP-FORMING] (PTHR13301:SF91)	DNA-binding transcription factor(PC00218)	zinc ion binding(GO:0008270);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);cellulose synthase activity(GO:0016759);cellulose synthase (UDP-forming) activity(GO:0016760);metal ion binding(GO:0046872)	plant-type primary cell wall biogenesis(GO:0009833);plant-type secondary cell wall biogenesis(GO:0009834);cellulose biosynthetic process(GO:0030244);cell wall organization(GO:0071555)	plasma membrane(GO:0005886);membrane(GO:0016020)	1	21485582	21489706	6.39437e-10	10	0.479647	7	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1); TG(18:0_18:2_18:2); TG(18:1_18:2_18:2)
SORBI_3006G050100	Protein XRI1	OS09G0401900 PROTEIN (PTHR33385:SF29)	""	""	male meiotic nuclear division(GO:0007140);female meiotic nuclear division(GO:0007143)	""	6	37265585	37268887	6.456528e-10	1	0.879877	2	TG(16:0_16:0_18:1); TG(16:1_18:1_18:1)
SORBI_3008G094400	Bidirectional sugar transporter SWEET	BIDIRECTIONAL SUGAR TRANSPORTER SWEET11 (PTHR10791:SF22)	""	sugar transmembrane transporter activity(GO:0051119)	carbohydrate transport(GO:0008643);carbohydrate transmembrane transport(GO:0034219)	plasma membrane(GO:0005886);membrane(GO:0016020)	8	44672607	44674991	7.128154e-10	17	0.97198	6	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_18:2); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1)
SORBI_3008G094500	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	8	44774969	44776912	7.128154e-10	15	0.8632	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1)
SORBI_3008G094600	Uncharacterized protein	RWP-RK DOMAIN-CONTAINING PROTEIN (PTHR37703:SF2)	ribosomal protein(PC00202)	""	""	""	8	44820089	44824761	7.128154e-10	12	0.980052	5	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1); TG(16:1_18:1_18:1)
SORBI_3008G094650	Uncharacterized protein	""	""	""	""	""	8	44844595	44846889	7.128154e-10	9	0.623081	4	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1)
SORBI_3008G094800	F-box domain-containing protein	OS01G0706266 PROTEIN (PTHR32141:SF50)	""	""	""	""	8	44864231	44869874	7.128154e-10	8	0.980461	4	TG(16:0_16:0_20:1); TG(16:0_18:1_18:1); TG(16:0_18:1_20:0); TG(16:0_18:1_20:1)
SORBI_3010G126100	Peptidase A1 domain-containing protein	ASPARTIC PROTEINASE 3-RELATED (PTHR47965:SF12)	protease(PC00190)	aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	""	10	15775962	15792095	7.169849e-10	4	0.909866	3	PC(18:2_0:0); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G126300	Uncharacterized protein	""	""	""	""	""	10	15820173	15821061	7.169849e-10	4	0.869419	3	PC(18:2_0:0); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G126400	Peptidase A1 domain-containing protein	ASPARTYL PROTEASE AED1 (PTHR13683:SF885)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190);peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	""	10	15823053	15825094	7.169849e-10	4	0.836926	3	PC(18:2_0:0); TG(18:2_20:3_21:0); TG(18:2_22:0_22:3)
SORBI_3010G126900	Protein kinase domain-containing protein	OS07G0131500 PROTEIN (PTHR27007:SF4)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742);negative regulation of response to salt stress(GO:1901001)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	16049286	16051495	7.169849e-10	3	0.434257	1	PC(18:2_0:0)
