Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
LIN_combined__20pct__recurrent	GO:CC	GO:0016020	membrane	0.038747629154962236	1.1768537162190285	query_1	TRUE	0.038747629154962236	8222	526	278	0.5285171102661597	0.03381172464120652	18308	699		IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA,IEA,IEA,IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA,IBA IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IBA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA,IBA IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA,IEA,IEA,IEA,IEA,IEA,IEA,IBA,IEA,IEA,IBA IEA,IEA,IBA IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA,IEA,IEA,IBA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA,IEA,IEA,IBA IEA,IBA IEA,IBA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA	SORBI_3001G011600,SORBI_3001G012000,SORBI_3001G012400,SORBI_3001G012500,SORBI_3001G012600,SORBI_3001G012800,SORBI_3001G022700,SORBI_3001G026100,SORBI_3001G026200,SORBI_3001G026700,SORBI_3001G026950,SORBI_3001G028400,SORBI_3001G031700,SORBI_3001G032200,SORBI_3001G032300,SORBI_3001G032400,SORBI_3001G033300,SORBI_3001G033400,SORBI_3001G034500,SORBI_3001G037400,SORBI_3001G037600,SORBI_3001G038300,SORBI_3001G041200,SORBI_3001G041600,SORBI_3001G042200,SORBI_3001G052700,SORBI_3001G098800,SORBI_3001G099100,SORBI_3001G099400,SORBI_3001G099600,SORBI_3001G100300,SORBI_3001G100800,SORBI_3001G101100,SORBI_3001G102200,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G104800,SORBI_3001G105100,SORBI_3001G105500,SORBI_3001G169100,SORBI_3001G171500,SORBI_3001G186300,SORBI_3001G187200,SORBI_3001G187300,SORBI_3001G187400,SORBI_3001G187500,SORBI_3001G187600,SORBI_3001G187800,SORBI_3001G188000,SORBI_3001G188400,SORBI_3001G188700,SORBI_3001G189100,SORBI_3001G189500,SORBI_3001G190100,SORBI_3001G191500,SORBI_3001G212451,SORBI_3001G212600,SORBI_3001G218800,SORBI_3001G256900,SORBI_3001G257100,SORBI_3001G257800,SORBI_3001G269400,SORBI_3001G269600,SORBI_3001G269800,SORBI_3001G311700,SORBI_3001G312300,SORBI_3001G384200,SORBI_3001G384400,SORBI_3001G384500,SORBI_3001G384600,SORBI_3001G400500,SORBI_3001G401800,SORBI_3001G403200,SORBI_3001G403700,SORBI_3001G406700,SORBI_3001G435201,SORBI_3001G435300,SORBI_3001G435400,SORBI_3001G479800,SORBI_3001G512100,SORBI_3001G512200,SORBI_3001G512300,SORBI_3001G512400,SORBI_3001G512500,SORBI_3002G112400,SORBI_3002G113900,SORBI_3002G114800,SORBI_3002G115200,SORBI_3002G116100,SORBI_3002G116800,SORBI_3002G185300,SORBI_3002G185600,SORBI_3002G210500,SORBI_3002G226100,SORBI_3002G227500,SORBI_3003G076200,SORBI_3003G076700,SORBI_3003G076800,SORBI_3003G077001,SORBI_3003G077400,SORBI_3003G081100,SORBI_3003G082401,SORBI_3003G083500,SORBI_3003G084750,SORBI_3003G086300,SORBI_3003G087000,SORBI_3003G087100,SORBI_3003G088100,SORBI_3003G088800,SORBI_3003G088900,SORBI_3003G106600,SORBI_3003G169600,SORBI_3003G201500,SORBI_3003G201750,SORBI_3003G372700,SORBI_3003G373500,SORBI_3003G374700,SORBI_3003G374850,SORBI_3003G375300,SORBI_3003G375800,SORBI_3003G375900,SORBI_3003G376000,SORBI_3003G378400,SORBI_3003G378500,SORBI_3003G382600,SORBI_3003G385300,SORBI_3003G386400,SORBI_3003G386800,SORBI_3003G389300,SORBI_3003G389400,SORBI_3003G389800,SORBI_3003G407300,SORBI_3003G410800,SORBI_3004G004300,SORBI_3004G004800,SORBI_3004G005000,SORBI_3004G005200,SORBI_3004G005300,SORBI_3004G006400,SORBI_3004G006500,SORBI_3004G006700,SORBI_3004G006800,SORBI_3004G006966,SORBI_3004G007600,SORBI_3004G007800,SORBI_3004G008300,SORBI_3004G008500,SORBI_3004G008800,SORBI_3004G008900,SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500,SORBI_3004G009900,SORBI_3004G010300,SORBI_3004G010800,SORBI_3004G011900,SORBI_3004G018800,SORBI_3004G019800,SORBI_3004G043600,SORBI_3004G044300,SORBI_3004G044700,SORBI_3004G044800,SORBI_3004G045000,SORBI_3004G045100,SORBI_3004G045500,SORBI_3004G045700,SORBI_3004G047600,SORBI_3004G066900,SORBI_3004G096900,SORBI_3004G097200,SORBI_3004G181800,SORBI_3004G182000,SORBI_3004G183400,SORBI_3004G183501,SORBI_3004G184000,SORBI_3004G184800,SORBI_3004G310300,SORBI_3004G311000,SORBI_3005G105300,SORBI_3005G105500,SORBI_3005G106700,SORBI_3005G117600,SORBI_3005G117700,SORBI_3005G118300,SORBI_3005G118400,SORBI_3005G118500,SORBI_3005G119700,SORBI_3005G120201,SORBI_3005G120900,SORBI_3005G121300,SORBI_3005G175500,SORBI_3006G183900,SORBI_3006G184400,SORBI_3006G190150,SORBI_3006G190300,SORBI_3006G191700,SORBI_3006G191800,SORBI_3006G193000,SORBI_3006G194600,SORBI_3006G194700,SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200,SORBI_3006G219300,SORBI_3006G243700,SORBI_3006G243800,SORBI_3006G243900,SORBI_3006G244000,SORBI_3007G041500,SORBI_3007G041900,SORBI_3007G048700,SORBI_3007G158600,SORBI_3007G162000,SORBI_3007G162400,SORBI_3007G179750,SORBI_3007G180450,SORBI_3007G202100,SORBI_3007G202300,SORBI_3007G202360,SORBI_3007G207500,SORBI_3007G207600,SORBI_3008G015800,SORBI_3008G021200,SORBI_3008G022300,SORBI_3008G022500,SORBI_3008G076200,SORBI_3008G076250,SORBI_3008G078800,SORBI_3008G081400,SORBI_3008G081500,SORBI_3008G090900,SORBI_3008G096200,SORBI_3008G096300,SORBI_3008G100600,SORBI_3008G105500,SORBI_3008G105800,SORBI_3008G106200,SORBI_3008G106600,SORBI_3008G123700,SORBI_3009G073100,SORBI_3009G119600,SORBI_3010G031000,SORBI_3010G031400,SORBI_3010G032000,SORBI_3010G032100,SORBI_3010G034000,SORBI_3010G053800,SORBI_3010G053900,SORBI_3010G054100,SORBI_3010G054300,SORBI_3010G054400,SORBI_3010G055000,SORBI_3010G055100,SORBI_3010G055400,SORBI_3010G055700,SORBI_3010G056700,SORBI_3010G059700,SORBI_3010G064200,SORBI_3010G107000,SORBI_3010G116400,SORBI_3010G125500,SORBI_3010G135300,SORBI_3010G135450,SORBI_3010G142700,SORBI_3010G151000,SORBI_3010G151200,SORBI_3010G153700,SORBI_3010G157900,SORBI_3010G158000,SORBI_3010G158400,SORBI_3010G170000,SORBI_3010G170150,SORBI_3010G170400,SORBI_3010G172200,SORBI_3010G214800,SORBI_3010G215600,SORBI_3010G222666,SORBI_3010G224400
LIN_combined__5pct__recurrent	GO:CC	GO:0005789	endoplasmic reticulum membrane	0.001683381800192879	4.166116736830128	query_1	TRUE	0.001683381800192879	374	141	12	0.0851063829787234	0.03208556149732621	18308	341		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3001G188700,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G170000
LIN_combined__5pct__recurrent	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	0.001683381800192879	4.143956541421457	query_1	TRUE	0.001683381800192879	376	141	12	0.0851063829787234	0.031914893617021274	18308	3197		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3001G188700,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G170000
LIN_combined__5pct__recurrent	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.001683381800192879	4.132964614255883	query_1	TRUE	0.001683381800192879	377	141	12	0.0851063829787234	0.03183023872679045	18308	1742		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3001G188700,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G170000
LIN_combined__5pct__recurrent	GO:MF	GO:0042284	sphingolipid delta-4 desaturase activity	0.009913147570554575	46.51954022988506	query_1	TRUE	0.009913147570554575	9	145	3	0.020689655172413793	0.3333333333333333	20236	5023		IBA,IBA,IBA	SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_combined__5pct__recurrent	GO:BP	GO:1900036	positive regulation of cellular response to heat	0.019048296073424988	140.671875	query_1	TRUE	0.019048296073424988	2	128	2	0.015625	1	18006	19118		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:BP	GO:0048859	formation of anatomical boundary	0.019048296073424988	93.78125	query_1	TRUE	0.019048296073424988	3	128	2	0.015625	0.6666666666666666	18006	12250		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:BP	GO:0010199	organ boundary specification between lateral organs and the meristem	0.019048296073424988	93.78125	query_1	TRUE	0.019048296073424988	3	128	2	0.015625	0.6666666666666666	18006	3816		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:BP	GO:0090691	formation of plant organ boundary	0.019048296073424988	93.78125	query_1	TRUE	0.019048296073424988	3	128	2	0.015625	0.6666666666666666	18006	17196		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:BP	GO:0015860	purine nucleoside transmembrane transport	0.019048296073424988	28.134375	query_1	TRUE	0.019048296073424988	15	128	3	0.0234375	0.2	18006	4729		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:0072530	purine-containing compound transmembrane transport	0.019048296073424988	19.40301724137931	query_1	TRUE	0.019048296073424988	29	128	4	0.03125	0.13793103448275862	18006	16254		IBA,IEA,IEA,IEA	SORBI_3003G169600,SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:MF	GO:0015211	purine nucleoside transmembrane transporter activity	0.02150179276761891	27.911724137931035	query_1	TRUE	0.02150179276761891	15	145	3	0.020689655172413793	0.2	20236	2345		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:MF	GO:0015932	nucleobase-containing compound transmembrane transporter activity	0.02150179276761891	9.429636533084809	query_1	TRUE	0.02150179276761891	74	145	5	0.034482758620689655	0.06756756756756757	20236	2609		IBA IEA,IEA,IEA,IEA,IEA	SORBI_3003G169600,SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200,SORBI_3010G151000
LIN_combined__5pct__recurrent	GO:MF	GO:0005345	purine nucleobase transmembrane transporter activity	0.02296146088419222	23.25977011494253	query_1	TRUE	0.02296146088419222	18	145	3	0.020689655172413793	0.16666666666666666	20236	1392		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:0006863	purine nucleobase transport	0.02522440755883325	23.4453125	query_1	TRUE	0.02522440755883325	18	128	3	0.0234375	0.16666666666666666	18006	2396		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:1904823	purine nucleobase transmembrane transport	0.02522440755883325	23.4453125	query_1	TRUE	0.02522440755883325	18	128	3	0.0234375	0.16666666666666666	18006	22393		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:1903798	regulation of miRNA processing	0.02523516459289474	70.3359375	query_1	TRUE	0.02523516459289474	4	128	2	0.015625	0.5	18006	21652		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:MF	GO:0005337	nucleoside transmembrane transporter activity	0.025394678296495003	20.933793103448277	query_1	TRUE	0.025394678296495003	20	145	3	0.020689655172413793	0.15	20236	1387		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:CC	GO:0031984	organelle subcompartment	0.027748380184189278	2.9565989745246073	query_1	TRUE	0.027748380184189278	527	141	12	0.0851063829787234	0.022770398481973434	18308	1201		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3001G188700,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G170000
LIN_combined__5pct__recurrent	GO:BP	GO:1901642	nucleoside transmembrane transport	0.02790052673932029	21.10078125	query_1	TRUE	0.02790052673932029	20	128	3	0.0234375	0.15	18006	20205		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:MF	GO:0015205	nucleobase transmembrane transporter activity	0.03236223406626074	18.20329835082459	query_1	TRUE	0.03236223406626074	23	145	3	0.020689655172413793	0.13043478260869565	20236	2340		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:0015858	nucleoside transport	0.03390979581637691	19.18252840909091	query_1	TRUE	0.03390979581637691	22	128	3	0.0234375	0.13636363636363635	18006	4727		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:0015851	nucleobase transport	0.035561520013258394	18.34850543478261	query_1	TRUE	0.035561520013258394	23	128	3	0.0234375	0.13043478260869565	18006	4721		IEA,IEA,IEA	SORBI_3006G195000,SORBI_3006G195100,SORBI_3006G195200
LIN_combined__5pct__recurrent	GO:BP	GO:0070920	regulation of regulatory ncRNA processing	0.04017946712592403	46.890625	query_1	TRUE	0.04017946712592403	6	128	2	0.015625	0.3333333333333333	18006	15243		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_combined__5pct__recurrent	GO:BP	GO:1900034	regulation of cellular response to heat	0.04017946712592403	46.890625	query_1	TRUE	0.04017946712592403	6	128	2	0.015625	0.3333333333333333	18006	19116		IEA,IEA	SORBI_3004G009600,SORBI_3004G010050
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0005789	endoplasmic reticulum membrane	6.365624742397933e-6	8.58804765925509	query_1	TRUE	6.365624742397933e-6	374	57	10	0.17543859649122806	0.026737967914438502	18308	341		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	6.365624742397933e-6	8.542366554684582	query_1	TRUE	6.365624742397933e-6	376	57	10	0.17543859649122806	0.026595744680851064	18308	3197		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	6.365624742397933e-6	8.519707757457303	query_1	TRUE	6.365624742397933e-6	377	57	10	0.17543859649122806	0.026525198938992044	18308	1742		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0031984	organelle subcompartment	9.870252629002094e-5	6.094743500116515	query_1	TRUE	9.870252629002094e-5	527	57	10	0.17543859649122806	0.018975332068311195	18308	1201		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:MF	GO:0042284	sphingolipid delta-4 desaturase activity	2.318488645867118e-4	137.65986394557822	query_1	TRUE	2.318488645867118e-4	9	49	3	0.061224489795918366	0.3333333333333333	20236	5023		IBA,IBA,IBA	SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0005783	endoplasmic reticulum	0.0010496319642370683	4.089262508122157	query_1	TRUE	0.0010496319642370683	864	57	11	0.19298245614035087	0.01273148148148148	18308	335		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G004300,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0031090	organelle membrane	0.005644448391450392	2.74022044752344	query_1	TRUE	0.005644448391450392	1641	57	14	0.24561403508771928	0.008531383302864107	18308	1017		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G004300,SORBI_3004G007600,SORBI_3004G007800,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G151000
LIN_sum_ratio__10pct__recurrent	GO:MF	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0.007227789509644729	37.54359925788497	query_1	TRUE	0.007227789509644729	33	49	3	0.061224489795918366	0.09090909090909091	20236	2839		IBA,IBA,IBA	SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0012505	endomembrane system	0.014750076977340348	2.4505186672403076	query_1	TRUE	0.014750076977340348	1835	57	14	0.24561403508771928	0.007629427792915531	18308	666		IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IEA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G004300,SORBI_3004G007600,SORBI_3004G007800,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900,SORBI_3010G151000
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0016529	sarcoplasmic reticulum	0.024341072953701977	321.1929824561403	query_1	TRUE	0.024341072953701977	1	57	1	0.017543859649122806	1	18308	732		IEA	SORBI_3001G103300
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0030864	cortical actin cytoskeleton	0.024341072953701977	321.1929824561403	query_1	TRUE	0.024341072953701977	1	57	1	0.017543859649122806	1	18308	954		IBA	SORBI_3003G089100
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0033017	sarcoplasmic reticulum membrane	0.024341072953701977	321.1929824561403	query_1	TRUE	0.024341072953701977	1	57	1	0.017543859649122806	1	18308	1326		IEA	SORBI_3001G103300
LIN_sum_ratio__10pct__recurrent	GO:CC	GO:0016528	sarcoplasm	0.024341072953701977	321.1929824561403	query_1	TRUE	0.024341072953701977	1	57	1	0.017543859649122806	1	18308	731		IEA	SORBI_3001G103300
LIN_sum_ratio__10pct__recurrent	GO:BP	GO:0030148	sphingolipid biosynthetic process	0.04718902805316522	31.369337979094077	query_1	TRUE	0.04718902805316522	42	41	3	0.07317073170731707	0.07142857142857142	18006	6247		IBA,IBA,IBA	SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:0071249	cellular response to nitrate	6.947736008773998e-4	119.50884955752213	query_1	TRUE	6.947736008773998e-4	4	113	3	0.02654867256637168	0.75	18006	15376		IBA,IBA,IBA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_sum_ratio__20pct__recurrent	GO:BP	GO:1902170	cellular response to reactive nitrogen species	0.0017210574793140915	79.67256637168141	query_1	TRUE	0.0017210574793140915	6	113	3	0.02654867256637168	0.5	18006	20577		IBA,IBA,IBA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0005789	endoplasmic reticulum membrane	0.0022199999674395693	4.377809660449546	query_1	TRUE	0.0022199999674395693	374	123	11	0.08943089430894309	0.029411764705882353	18308	341		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0098827	endoplasmic reticulum subcompartment	0.0022199999674395693	4.35452343885141	query_1	TRUE	0.0022199999674395693	376	123	11	0.08943089430894309	0.02925531914893617	18308	3197		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0022199999674395693	4.342972978801406	query_1	TRUE	0.0022199999674395693	377	123	11	0.08943089430894309	0.029177718832891247	18308	1742		IEA,IEA,IEA,IBA IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA	SORBI_3001G012400,SORBI_3001G103300,SORBI_3001G103900,SORBI_3001G105100,SORBI_3002G227500,SORBI_3003G087000,SORBI_3003G088800,SORBI_3003G088900,SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:MF	GO:0042284	sphingolipid delta-4 desaturase activity	0.0038259144673188326	49.59803921568628	query_1	TRUE	0.0038259144673188326	9	136	3	0.022058823529411766	0.3333333333333333	20236	5023		IBA,IBA,IBA	SORBI_3004G008300,SORBI_3004G008800,SORBI_3004G008900
LIN_sum_ratio__20pct__recurrent	GO:MF	GO:0004386	helicase activity	0.0038259144673188326	6.961128310973512	query_1	TRUE	0.0038259144673188326	171	136	8	0.058823529411764705	0.04678362573099415	20236	716		IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G028100,SORBI_3001G028200,SORBI_3004G009000,SORBI_3004G009600,SORBI_3006G190950,SORBI_3006G191000,SORBI_3006G191200,SORBI_3006G195500
LIN_sum_ratio__20pct__recurrent	GO:MF	GO:0015112	nitrate transmembrane transporter activity	0.0043019202958926054	37.19852941176471	query_1	TRUE	0.0043019202958926054	12	136	3	0.022058823529411766	0.25	20236	2261		IBA IEA,IBA IEA,IBA IEA	SORBI_3004G009200,SORBI_3004G009400,SORBI_3004G009500
LIN_sum_ratio__20pct__recurrent	GO:MF	GO:0120545	nucleic acid conformation isomerase activity	0.0043019202958926054	6.331664580725907	query_1	TRUE	0.0043019202958926054	188	136	8	0.058823529411764705	0.0425531914893617	20236	9121		IEA,IBA IEA,IBA,IEA,IEA,IEA,IEA,IEA	SORBI_3001G028100,SORBI_3001G028200,SORBI_3004G009000,SORBI_3004G009600,SORBI_3006G190950,SORBI_3006G191000,SORBI_3006G191200,SORBI_3006G195500
