Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
LIN	SORBI_3009G247400	9	58278978	58286549	1	1	0	22	2.578995e-11	0.973785	PC(18:2_20:4)
LIN	SORBI_3009G247601	9	58297525	58304180	1	1	0	28	2.578995e-11	1	PC(18:2_20:4)
LIN	SORBI_3009G250000	9	58526169	58532645	1	1	0	23	2.578995e-11	1	PC(18:2_20:4)
LIN	SORBI_3010G112000	10	11455862	11467610	1	1	0	13	2.651616e-11	0.692913	SQDG(16:0_18:1)
LIN	SORBI_3010G112100	10	11479739	11486583	1	1	0	12	2.651616e-11	0.678374	SQDG(16:0_18:1)
LIN	SORBI_3001G524500	1	78906714	78917635	1	1	0	3	2.711048e-11	0.611634	PC(18:2_20:4)
LIN	SORBI_3001G524600	1	78908299	78909120	1	1	0	3	2.711048e-11	0.529698	PC(18:2_20:4)
LIN	SORBI_3001G526300	1	79038519	79048737	1	1	0	10	2.711048e-11	1	PC(18:2_20:4)
LIN	SORBI_3002G096201	2	10024914	10025668	1	1	0	16	2.838242e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G180800	1	15349463	15356519	1	1	0	18	2.852329e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3002G158401	2	48893233	48898503	1	1	0	2	2.870448e-11	0.877697	PC(18:2_20:4)
LIN	SORBI_3002G158500	2	48978326	49000244	1	1	0	2	2.870448e-11	0.888258	PC(18:2_20:4)
LIN	SORBI_3002G158700	2	49074544	49080254	1	1	0	2	2.870448e-11	0.847425	PC(18:2_20:4)
LIN	SORBI_3002G158800	2	49081260	49085206	1	1	0	2	2.870448e-11	0.799136	PC(18:2_20:4)
LIN	SORBI_3002G158900	2	49091330	49097719	1	1	0	2	2.870448e-11	0.865721	PC(18:2_20:4)
LIN	SORBI_3002G159000	2	49179317	49179865	1	1	0	1	2.870448e-11	0.762804	PC(18:2_20:4)
LIN	SORBI_3002G159100	2	49231549	49253194	1	1	0	1	2.870448e-11	0.757243	PC(18:2_20:4)
LIN	SORBI_3002G159200	2	49255109	49265199	1	1	0	1	2.870448e-11	0.746723	PC(18:2_20:4)
LIN	SORBI_3010G071700	10	5791147	5794563	1	1	0	7	2.908061e-11	0.465391	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G073500	10	5997636	6002213	1	1	0	7	2.908061e-11	0.809957	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G073600	10	6016184	6023986	1	1	0	7	2.908061e-11	0.83333	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G074300	10	6057513	6062349	1	1	0	6	2.908061e-11	0.410017	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G074366	10	6062082	6063283	1	1	0	7	2.908061e-11	0.592885	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G074600	10	6077029	6079427	1	1	0	6	2.908061e-11	0.512168	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G074700	10	6081819	6083907	1	1	0	7	2.908061e-11	0.519168	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G074800	10	6086608	6087357	1	1	0	7	2.908061e-11	0.488801	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G075300	10	6169989	6179599	1	1	0	7	2.908061e-11	0.738636	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G075500	10	6189481	6191248	1	1	0	7	2.908061e-11	0.622056	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G082100	9	11851389	11853823	1	1	0	22	2.946105e-11	0.958933	PC(18:2_20:4)
LIN	SORBI_3009G082200	9	11891718	11895416	1	1	0	22	2.946105e-11	0.960966	PC(18:2_20:4)
LIN	SORBI_3009G082300	9	11921503	11922913	1	1	0	24	2.946105e-11	0.962394	PC(18:2_20:4)
LIN	SORBI_3009G082600	9	12041832	12047235	1	1	0	26	2.946105e-11	1	PC(18:2_20:4)
LIN	SORBI_3009G082800	9	12115931	12119094	1	1	0	23	2.946105e-11	0.961013	PC(18:2_20:4)
LIN	SORBI_3009G083000	9	12212150	12216059	1	1	0	22	2.946105e-11	0.839143	PC(18:2_20:4)
LIN	SORBI_3009G083100	9	12210533	12212925	1	1	0	22	2.946105e-11	0.959583	PC(18:2_20:4)
LIN	SORBI_3009G083200	9	12216060	12221812	1	1	0	22	2.946105e-11	0.961046	PC(18:2_20:4)
LIN	SORBI_3006G198800	6	55118027	55119369	1	1	0	3	3.091626e-11	0.549011	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3006G202300	6	55347385	55349551	1	1	0	1	3.091626e-11	0.416746	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G092700	10	8247197	8253681	1	1	0	52	3.230852e-11	1	TG(18:2_20:3_22:0)
LIN	SORBI_3005G110517	5	34046988	34047913	1	1	0	23	3.260375e-11	0.974746	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110520	5	34049347	34051428	1	1	0	23	3.260375e-11	0.974763	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110523	5	34066212	34080187	1	1	0	22	3.260375e-11	0.974177	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110535	5	34221950	34228377	1	1	0	10	3.260375e-11	0.79662	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110538	5	34232727	34234166	1	1	0	9	3.260375e-11	0.527842	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110541	5	34315299	34321295	1	1	0	8	3.260375e-11	0.875504	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110544	5	34355373	34363638	1	1	0	7	3.260375e-11	0.880481	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G110553	5	34428387	34434202	1	1	0	3	3.260375e-11	0.504748	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G186700	5	67128070	67130250	1	1	0	1	3.372341e-11	0.50516	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G186800	5	67142795	67146249	1	1	0	1	3.372341e-11	0.486317	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3007G090900	7	14458102	14461202	1	1	0	1	3.414782e-11	0.817514	PC(18:2_20:4)
LIN	SORBI_3007G091000	7	14476840	14486355	1	1	0	1	3.414782e-11	0.883457	PC(18:2_20:4)
LIN	SORBI_3004G113600	4	11245680	11250692	1	1	0	64	3.526019e-11	0.638267	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G078300	8	12289970	12297954	1	1	0	5	3.541453e-11	0.423776	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G078550	8	12326677	12328557	1	1	0	5	3.541453e-11	0.781199	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G036950	3	3414839	3416670	1	1	0	8	3.573212e-11	0.948737	FA(22:1)
LIN	SORBI_3003G037100	3	3468242	3469666	1	1	0	8	3.573212e-11	0.468632	FA(22:1)
LIN	SORBI_3003G068950	3	5888554	5895000	1	1	0	1	3.624862e-11	0.44244	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G069400	3	5938231	5939955	1	1	0	1	3.624862e-11	0.956013	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G069500	3	5938350	5941061	1	1	0	1	3.624862e-11	0.956013	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G069950	3	5988613	5992771	1	1	0	1	3.624862e-11	0.754546	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G070025	3	5996765	6001025	1	1	0	1	3.624862e-11	0.471005	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G070100	3	6002556	6008602	1	1	0	1	3.624862e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095400	8	45093564	45098504	1	1	0	7	3.632634e-11	0.939766	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095500	8	45165490	45169630	1	1	0	8	3.632634e-11	0.978194	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095633	8	45179920	45183259	1	1	0	10	3.632634e-11	0.978194	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095766	8	45183449	45184397	1	1	0	10	3.632634e-11	0.977515	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G095900	8	45197392	45205471	1	1	0	11	3.632634e-11	0.978194	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G096050	8	45321511	45323853	1	1	0	22	3.632634e-11	0.879015	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G096100	8	45426265	45433705	1	1	0	19	3.632634e-11	0.988147	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G096150	8	45433706	45434914	1	1	0	19	3.632634e-11	0.886603	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G096200	8	45490279	45495182	1	1	0	17	3.632634e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G096300	8	45491852	45492512	1	1	0	17	3.632634e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3006G243000	6	58315248	58319948	1	1	0	1	3.691926e-11	0.412018	FA(22:1)
LIN	SORBI_3002G023300	2	2144771	2145509	1	1	0	20	3.937882e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G269000	1	51473268	51498332	1	1	0	3	4.006996e-11	0.490307	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G032900	10	2611881	2617071	1	1	0	9	4.012228e-11	0.932264	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G033500	10	2679797	2682526	1	1	0	8	4.012228e-11	0.582717	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G033600	10	2684072	2688043	1	1	0	7	4.012228e-11	0.523115	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G034100	10	2773939	2779877	1	1	0	6	4.012228e-11	0.491869	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G034200	10	2784319	2785924	1	1	0	7	4.012228e-11	0.512425	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G035100	10	2829617	2832359	1	1	0	5	4.012228e-11	0.588294	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3003G043000	3	3970232	3978742	1	1	0	1	4.014916e-11	0.404999	PC(18:2_20:4)
LIN	SORBI_3003G043100	3	3983214	3985665	1	1	0	1	4.014916e-11	0.404999	PC(18:2_20:4)
LIN	SORBI_3003G043300	3	4006292	4009000	1	1	0	1	4.014916e-11	0.404999	PC(18:2_20:4)
LIN	SORBI_3003G044900	3	4111857	4114700	1	1	0	6	4.014916e-11	0.894391	PC(18:2_20:4)
LIN	SORBI_3003G045000	3	4128791	4132084	1	1	0	6	4.014916e-11	0.788721	PC(18:2_20:4)
LIN	SORBI_3003G045200	3	4136572	4140217	1	1	0	6	4.014916e-11	0.788721	PC(18:2_20:4)
LIN	SORBI_3003G045300	3	4142665	4151071	1	1	0	6	4.014916e-11	0.788721	PC(18:2_20:4)
LIN	SORBI_3003G045501	3	4156810	4160674	1	1	0	6	4.014916e-11	0.773539	PC(18:2_20:4)
LIN	SORBI_3005G189700	5	67409541	67410098	1	1	0	7	4.191915e-11	0.556699	TG(16:0_18:2_18:3)
LIN	SORBI_3005G189900	5	67418586	67419677	1	1	0	8	4.191915e-11	0.560038	TG(16:0_18:2_18:3)
LIN	SORBI_3005G190000	5	67426436	67427895	1	1	0	8	4.191915e-11	0.637274	TG(16:0_18:2_18:3)
LIN	SORBI_3005G190500	5	67460860	67461891	1	1	0	8	4.191915e-11	0.563524	TG(16:0_18:2_18:3)
LIN	SORBI_3001G512633	1	78035940	78036533	1	1	0	13	4.20874e-11	0.857271	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G091333	10	7975669	7978058	1	1	0	1	4.219902e-11	0.410106	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G091366	10	7981940	7983524	1	1	0	1	4.219902e-11	0.410984	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G331800	4	66488126	66488764	1	1	0	15	4.251283e-11	1	AEG(o-15:2_15:0)
LIN	SORBI_3004G333000	4	66557869	66558715	1	1	0	15	4.251283e-11	1	AEG(o-15:2_15:0)
LIN	SORBI_3004G334200	4	66661379	66663795	1	1	0	15	4.251283e-11	0.618491	AEG(o-15:2_15:0)
LIN	SORBI_3004G334300	4	66665218	66674551	1	1	0	16	4.251283e-11	0.739001	AEG(o-15:2_15:0)
LIN	SORBI_3004G334501	4	66684531	66686699	1	1	0	13	4.251283e-11	0.517226	AEG(o-15:2_15:0)
LIN	SORBI_3004G334900	4	66711172	66712930	1	1	0	15	4.251283e-11	0.607364	AEG(o-15:2_15:0)
LIN	SORBI_3004G335200	4	66726138	66729721	1	1	0	15	4.251283e-11	0.555433	AEG(o-15:2_15:0)
LIN	SORBI_3004G335300	4	66726370	66730873	1	1	0	15	4.251283e-11	0.555433	AEG(o-15:2_15:0)
LIN	SORBI_3009G146700	9	50363127	50366843	1	1	0	2	4.265889e-11	0.512416	PC(18:2_20:4)
LIN	SORBI_3009G147600	9	50455224	50462263	1	1	0	2	4.265889e-11	0.438509	PC(18:2_20:4)
LIN	SORBI_3002G020800	2	1924910	1926753	1	1	0	3	4.31178e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G019200	1	1587740	1591203	1	1	0	9	4.392383e-11	0.434168	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G146700	10	41902661	41909970	1	1	0	18	4.397667e-11	0.957774	SQDG(16:0_18:1)
LIN	SORBI_3010G146800	10	41914699	41916632	1	1	0	19	4.397667e-11	0.848115	SQDG(16:0_18:1)
LIN	SORBI_3010G146900	10	41917056	41917364	1	1	0	20	4.397667e-11	0.855238	SQDG(16:0_18:1)
LIN	SORBI_3010G147200	10	42040799	42043406	1	1	0	21	4.397667e-11	1	SQDG(16:0_18:1)
LIN	SORBI_3010G147500	10	42254853	42257063	1	1	0	27	4.397667e-11	0.966717	SQDG(16:0_18:1)
LIN	SORBI_3010G147600	10	42282829	42286943	1	1	0	27	4.397667e-11	0.971506	SQDG(16:0_18:1)
LIN	SORBI_3010G147700	10	42293817	42299857	1	1	0	26	4.397667e-11	0.831922	SQDG(16:0_18:1)
LIN	SORBI_3009G129700	9	48311915	48315592	1	1	0	7	4.428467e-11	0.697427	PC(18:2_20:4)
LIN	SORBI_3009G129800	9	48318751	48322516	1	1	0	1	4.428467e-11	0.67735	PC(18:2_20:4)
LIN	SORBI_3009G129900	9	48324304	48327454	1	1	0	1	4.428467e-11	0.67735	PC(18:2_20:4)
LIN	SORBI_3009G130000	9	48329108	48333111	1	1	0	1	4.428467e-11	0.588502	PC(18:2_20:4)
LIN	SORBI_3009G130100	9	48334052	48335517	1	1	0	1	4.428467e-11	0.601471	PC(18:2_20:4)
LIN	SORBI_3009G132100	9	48570121	48584144	1	1	0	2	4.428467e-11	0.406698	PC(18:2_20:4)
LIN	SORBI_3009G132700	9	48703418	48707870	1	1	0	2	4.428467e-11	1	PC(18:2_20:4)
LIN	SORBI_3002G023400	2	2146932	2149970	1	1	0	19	4.436336e-11	0.86552	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3002G023600	2	2166990	2169738	1	1	0	19	4.436336e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G184100	1	15753968	15758644	1	1	0	7	4.470648e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3002G274600	2	65731774	65737533	1	1	0	1	4.472363e-11	0.452086	TG(18:2_18:3_22:1)
LIN	SORBI_3002G274700	2	65750309	65755222	1	1	0	1	4.472363e-11	0.472215	TG(18:2_18:3_22:1)
LIN	SORBI_3008G098500	8	46765766	46768170	1	1	0	2	4.494547e-11	0.886866	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G098600	8	46809318	46812036	1	1	0	5	4.494547e-11	0.811641	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G472200	1	74471420	74473722	1	1	0	13	4.627422e-11	0.408657	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G255900	9	58965676	58970129	1	1	0	1	4.679469e-11	0.404259	PC(18:2_20:4)
LIN	SORBI_3007G162200	7	59645251	59646836	1	1	0	3	4.998695e-11	0.528795	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G140500	10	27155811	27185775	1	1	0	30	5.034469e-11	1	SQDG(16:0_18:1)
LIN	SORBI_3010G140525	10	27197807	27200668	1	1	0	30	5.034469e-11	0.91155	SQDG(16:0_18:1)
LIN	SORBI_3010G140550	10	27225026	27226982	1	1	0	31	5.034469e-11	0.976119	SQDG(16:0_18:1)
LIN	SORBI_3001G446500	1	72333702	72340413	1	1	0	5	5.108851e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G126701	5	55204080	55213706	1	1	0	7	5.151282e-11	0.500936	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G127100	5	55246646	55250106	1	1	0	10	5.151282e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G127200	5	55270594	55274511	1	1	0	9	5.151282e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3005G127300	5	55297078	55347736	1	1	0	7	5.151282e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3009G084500	9	13710419	13718379	1	1	0	20	5.217834e-11	0.928933	PC(18:2_20:4)
LIN	SORBI_3008G018400	8	1493728	1495198	1	1	0	1	5.260074e-11	0.585185	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G018600	8	1517619	1519442	1	1	0	1	5.260074e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G129100	10	17330325	17332084	1	1	0	5	5.314511e-11	0.513661	SQDG(16:0_18:1)
LIN	SORBI_3010G129300	10	17459523	17461322	1	1	0	5	5.314511e-11	0.472049	SQDG(16:0_18:1)
LIN	SORBI_3010G129450	10	17464277	17467791	1	1	0	6	5.314511e-11	0.520354	SQDG(16:0_18:1)
LIN	SORBI_3010G129600	10	17510494	17516453	1	1	0	6	5.314511e-11	0.51544	SQDG(16:0_18:1)
LIN	SORBI_3010G129900	10	17555737	17556135	1	1	0	6	5.314511e-11	0.446054	SQDG(16:0_18:1)
LIN	SORBI_3010G130000	10	17558022	17562289	1	1	0	7	5.314511e-11	0.516889	SQDG(16:0_18:1)
LIN	SORBI_3010G130100	10	17564545	17574778	1	1	0	7	5.314511e-11	0.502198	SQDG(16:0_18:1)
LIN	SORBI_3010G130200	10	17596823	17600951	1	1	0	7	5.314511e-11	0.509368	SQDG(16:0_18:1)
LIN	SORBI_3010G130300	10	17602360	17606572	1	1	0	7	5.314511e-11	0.952098	SQDG(16:0_18:1)
LIN	SORBI_3010G130400	10	17606922	17608640	1	1	0	7	5.314511e-11	0.501803	SQDG(16:0_18:1)
LIN	SORBI_3010G130500	10	17626364	17628357	1	1	0	7	5.314511e-11	0.493197	SQDG(16:0_18:1)
LIN	SORBI_3010G130601	10	17630812	17632086	1	1	0	8	5.314511e-11	0.566285	SQDG(16:0_18:1)
LIN	SORBI_3007G183200	7	61641934	61646818	1	1	0	1	5.360755e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G141433	10	34858274	34864380	1	1	0	51	5.401947e-11	0.995143	SQDG(16:0_18:1)
LIN	SORBI_3001G534532	1	79774445	79777129	1	1	0	8	5.426482e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G535200	1	79862080	79864154	1	1	0	4	5.426482e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G535500	1	79892467	79907292	1	1	0	1	5.426482e-11	0.401947	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3001G536400	1	79968301	79976378	1	1	0	4	5.426482e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G112400	4	11110594	11113548	1	1	0	38	5.448535e-11	0.54396	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G112800	4	11126278	11130081	1	1	0	41	5.448535e-11	0.548594	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G112900	4	11138533	11146026	1	1	0	52	5.448535e-11	0.561954	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G138000	4	38494315	38507545	1	1	0	1	5.496189e-11	0.46169	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3004G138100	4	38504879	38506418	1	1	0	1	5.496189e-11	0.46169	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G032200	10	2578583	2579509	1	1	0	2	5.805844e-11	0.413365	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G004600	8	410940	417101	1	1	0	1	5.915794e-11	0.436351	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G004800	8	423697	425996	1	1	0	1	5.915794e-11	0.417809	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G004900	8	452671	455534	1	1	0	1	5.915794e-11	0.420393	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G005100	8	465387	468367	1	1	0	1	5.915794e-11	0.451949	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G005700	8	489090	501266	1	1	0	1	5.915794e-11	0.456978	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G005800	8	492999	499658	1	1	0	1	5.915794e-11	0.435736	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G005900	8	504187	508836	1	1	0	1	5.915794e-11	0.516	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006100	8	513505	517347	1	1	0	1	5.915794e-11	0.406042	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006200	8	517708	519969	1	1	0	1	5.915794e-11	0.644923	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006500	8	529177	532714	1	1	0	1	5.915794e-11	0.512967	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006601	8	552460	553602	1	1	0	1	5.915794e-11	0.537988	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006700	8	557121	566860	1	1	0	1	5.915794e-11	0.498571	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3008G006900	8	575743	577182	1	1	0	1	5.915794e-11	0.665706	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G124500	10	15123090	15125071	1	1	0	5	5.991652e-11	0.703648	SQDG(16:0_18:1)
LIN	SORBI_3010G124600	10	15180338	15182526	1	1	0	5	5.991652e-11	0.779478	SQDG(16:0_18:1)
LIN	SORBI_3010G124700	10	15183268	15185343	1	1	0	4	5.991652e-11	0.68984	SQDG(16:0_18:1)
LIN	SORBI_3010G124800	10	15203779	15206424	1	1	0	5	5.991652e-11	0.717583	SQDG(16:0_18:1)
LIN	SORBI_3010G124900	10	15275988	15278799	1	1	0	5	5.991652e-11	0.721916	SQDG(16:0_18:1)
LIN	SORBI_3010G125000	10	15305841	15310151	1	1	0	6	5.991652e-11	0.545938	SQDG(16:0_18:1)
LIN	SORBI_3010G125100	10	15309432	15314235	1	1	0	6	5.991652e-11	0.698388	SQDG(16:0_18:1)
LIN	SORBI_3010G125200	10	15322896	15330023	1	1	0	6	5.991652e-11	0.717962	SQDG(16:0_18:1)
LIN	SORBI_3010G125300	10	15437721	15455511	1	1	0	4	5.991652e-11	0.817379	SQDG(16:0_18:1)
LIN	SORBI_3003G105800	3	9588846	9591390	1	1	0	106	6.188695e-11	0.669166	PC(18:2_20:4)
LIN	SORBI_3003G106300	3	9635439	9637137	1	1	0	106	6.188695e-11	0.948246	PC(18:2_20:4)
LIN	SORBI_3003G106400	3	9642081	9643486	1	1	0	106	6.188695e-11	0.948246	PC(18:2_20:4)
LIN	SORBI_3003G106800	3	9663902	9678513	1	1	0	106	6.188695e-11	1	PC(18:2_20:4)
LIN	SORBI_3003G106900	3	9677826	9681985	1	1	0	106	6.188695e-11	1	PC(18:2_20:4)
LIN	SORBI_3003G107600	3	9729680	9732650	1	1	0	106	6.188695e-11	1	PC(18:2_20:4)
LIN	SORBI_3003G107800	3	9750105	9752184	1	1	0	106	6.188695e-11	1	PC(18:2_20:4)
LIN	SORBI_3001G535100	1	79848628	79858701	1	1	0	1	6.218761e-11	0.408211	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
LIN	SORBI_3010G151575	10	44006475	44012234	1	1	0	9	6.268769e-11	0.542046	SQDG(16:0_18:1)
LIN	SORBI_3010G151700	10	44032883	44039100	1	1	0	9	6.268769e-11	0.723052	SQDG(16:0_18:1)
LIN	SORBI_3010G151801	10	44052483	44053926	1	1	0	9	6.268769e-11	0.813988	SQDG(16:0_18:1)
LIN	SORBI_3010G151900	10	44071190	44078758	1	1	0	10	6.268769e-11	1	SQDG(16:0_18:1)
LIN	SORBI_3010G152000	10	44081155	44086248	1	1	0	10	6.268769e-11	0.6763	SQDG(16:0_18:1)
LIN	SORBI_3010G152100	10	44086850	44089945	1	1	0	10	6.268769e-11	0.724468	SQDG(16:0_18:1)
LIN	SORBI_3010G152200	10	44095111	44095671	1	1	0	11	6.268769e-11	0.585412	SQDG(16:0_18:1)
LIN	SORBI_3010G152250	10	44126217	44128241	1	1	0	11	6.268769e-11	0.559322	SQDG(16:0_18:1)
LIN	SORBI_3010G152300	10	44208442	44211133	1	1	0	13	6.268769e-11	0.639766	SQDG(16:0_18:1)
LIN	SORBI_3010G152400	10	44214509	44218018	1	1	0	13	6.268769e-11	0.73088	SQDG(16:0_18:1)
LIN	SORBI_3002G209200	2	60110032	60117238	1	1	0	1	6.390425e-11	0.408001	FA(22:1)
LIN	SORBI_3008G043600	8	4269752	4276019	1	1	0	18	6.511183e-11	1	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-
