Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G293633	1	57129585	57131987	1	5.716123e-10	SNP_57133137	1	57133137	0.649688
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G293666	1	57134256	57135028	1	5.716123e-10	SNP_57133137	1	57133137	0.649747
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G293700	1	57156828	57192790	1	5.716123e-10	SNP_57133137	1	57133137	0.649747
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G293800	1	57202185	57205254	1	5.716123e-10	SNP_57133137	1	57133137	0.631882
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G294000	1	57209807	57213519	1	5.716123e-10	SNP_57133137	1	57133137	0.631882
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G294100	1	57214905	57219349	1	5.716123e-10	SNP_57133137	1	57133137	0.641043
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3004G183100	4	53669174	53671363	1	5.754498e-10	SNP_53512612	4	53512612	0.416366
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3006G276700	6	60765127	60769426	12	5.775823e-10	SNP_60831384	6	60831384	0.492374
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3006G277300	6	60829394	60833096	12	5.775823e-10	SNP_60831384	6	60831384	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G109800	5	23283372	23285780	2	5.777354e-10	SNP_23528154	5	23528154	0.812518
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G109900	5	23381538	23384484	2	5.777354e-10	SNP_23528154	5	23528154	0.900928
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3002G380300	2	73638029	73640795	18	5.801376e-10	SNP_73609544	2	73609544	0.522862
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243200	6	58340313	58344144	4	5.861319e-10	SNP_58487275	6	58487275	0.568808
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243300	6	58352185	58354585	4	5.861319e-10	SNP_58487275	6	58487275	0.568808
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243400	6	58360791	58364156	4	5.861319e-10	SNP_58487275	6	58487275	0.584986
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243500	6	58365269	58374410	4	5.861319e-10	SNP_58487275	6	58487275	0.565927
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243600	6	58375398	58377118	4	5.861319e-10	SNP_58487275	6	58487275	0.584986
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243700	6	58380944	58390378	4	5.861319e-10	SNP_58487275	6	58487275	0.588907
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243800	6	58390635	58394032	4	5.861319e-10	SNP_58487275	6	58487275	0.604545
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G243900	6	58395638	58401831	4	5.861319e-10	SNP_58487275	6	58487275	0.63068
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G244000	6	58398656	58408126	4	5.861319e-10	SNP_58487275	6	58487275	0.599774
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G244100	6	58415317	58417264	4	5.861319e-10	SNP_58487275	6	58487275	0.472386
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G244200	6	58419423	58421674	4	5.861319e-10	SNP_58487275	6	58487275	0.66768
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3006G245200	6	58481412	58483311	4	5.861319e-10	SNP_58487275	6	58487275	0.761364
LIN	individual_lipids_final	TG(12:0_18:2_18:3)	SORBI_3008G088200	8	18774401	18779411	3	5.872519e-10	SNP_18789991	8	18789991	0.924034
LIN	individual_lipids_final	TG(12:0_18:2_18:3)	SORBI_3008G088450	8	18807652	18810348	2	5.872519e-10	SNP_18789991	8	18789991	0.502958
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3002G020900	2	1935143	1936278	4	5.881732e-10	SNP_1953303	2	1953303	0.410459
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3002G021000	2	1949116	1953035	33	5.881732e-10	SNP_1953303	2	1953303	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3002G021066	2	1955109	1955613	33	5.881732e-10	SNP_1953303	2	1953303	0.786889
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3002G021132	2	1956217	1957321	33	5.881732e-10	SNP_1953303	2	1953303	0.527493
LIN	individual_lipids_final	AEG(o-15:2_15:0)	SORBI_3002G254700	2	64113001	64118899	3	5.895518e-10	SNP_64286509	2	64286509	0.4034
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3001G470200	1	74312826	74317732	1	5.994338e-10	SNP_74324035	1	74324035	0.474367
LIN	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3002G149101	2	41144550	41146577	1	5.996923e-10	SNP_41368196	2	41368196	0.613668
LIN	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3002G149200	2	41365593	41368396	1	5.996923e-10	SNP_41368196	2	41368196	1
LIN	individual_lipids_final	PC(18:1_20:4)	SORBI_3002G100950	2	11335791	11338120	1	6.000848e-10	SNP_11404987	2	11404987	0.433962
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3010G033800	10	2710478	2716490	3	6.021771e-10	SNP_2604400	10	2604400	0.438542
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3010G033900	10	2758290	2758969	5	6.021771e-10	SNP_2604400	10	2604400	0.501983
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G157300	10	46193899	46196208	6	6.067959e-10	SNP_46415948	10	46415948	0.49247
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G157400	10	46197932	46199687	4	6.067959e-10	SNP_46415948	10	46415948	0.454355
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G157600	10	46335156	46336822	4	6.067959e-10	SNP_46415948	10	46415948	0.493598
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G157700	10	46338172	46343274	5	6.067959e-10	SNP_46415948	10	46415948	0.444815
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G157900	10	46345791	46368042	6	6.067959e-10	SNP_46415948	10	46415948	0.519227
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G158601	10	46632119	46633700	5	6.067959e-10	SNP_46415948	10	46415948	0.453483
LIN	individual_lipids_final	FA(22:1)	SORBI_3004G342000	4	67318157	67322074	1	6.077509e-10	SNP_67285115	4	67285115	0.411849
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G141001	10	33907792	33918776	9	6.119557e-10	SNP_33997108	10	33997108	0.919019
LIN	individual_lipids_final	TG(18:2_18:3_22:1)	SORBI_3005G204600	5	69030779	69035776	1	6.197708e-10	SNP_69033545	5	69033545	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G161050	10	47644843	47646819	3	6.219886e-10	SNP_47518516	10	47518516	0.433695
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G109950	8	51132322	51143040	8	6.256766e-10	SNP_51374752	8	51374752	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110000	8	51149229	51151387	9	6.256766e-10	SNP_51374752	8	51374752	0.963014
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110151	8	51308027	51309759	8	6.256766e-10	SNP_51374752	8	51374752	0.992688
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110200	8	51315201	51317365	7	6.256766e-10	SNP_51374752	8	51374752	0.943082
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110300	8	51319643	51322937	7	6.256766e-10	SNP_51374752	8	51374752	0.943082
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110400	8	51329368	51333813	7	6.256766e-10	SNP_51374752	8	51374752	0.948346
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110450	8	51343751	51344809	7	6.256766e-10	SNP_51374752	8	51374752	0.943082
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110700	8	51520045	51526693	5	6.256766e-10	SNP_51374752	8	51374752	0.484035
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110800	8	51528430	51530789	5	6.256766e-10	SNP_51374752	8	51374752	0.425188
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G110900	8	51549627	51567864	7	6.256766e-10	SNP_51374752	8	51374752	0.947829
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G111000	8	51551962	51565315	5	6.256766e-10	SNP_51374752	8	51374752	0.543655
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3008G111100	8	51571077	51576175	7	6.256766e-10	SNP_51374752	8	51374752	0.91678
LIN	individual_lipids_final	TG(12:0_18:1_18:3)	SORBI_3009G069400	9	8014331	8015045	3	6.272022e-10	SNP_7885521	9	7885521	0.454718
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G153001	7	58551378	58554421	1	6.29188e-10	SNP_58554045	7	58554045	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G153100	7	58560223	58563102	1	6.29188e-10	SNP_58554045	7	58554045	0.98707
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G153200	7	58565287	58565451	1	6.29188e-10	SNP_58554045	7	58554045	0.682251
LIN	individual_lipids_final	PS(18:0_18:2)	SORBI_3005G105600	5	19535648	19538701	3	6.461572e-10	SNP_19757917	5	19757917	0.408223
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G130100	7	54683055	54685169	1	6.536979e-10	SNP_54567990	7	54567990	0.475099
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G130200	7	54686733	54696931	1	6.536979e-10	SNP_54567990	7	54567990	0.704568
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G130600	7	54720194	54724647	1	6.536979e-10	SNP_54567990	7	54567990	0.473289
LIN	individual_lipids_final	alpha-Tocopherol	SORBI_3001G179740	1	15205180	15232100	1	6.539233e-10	SNP_15118074	1	15118074	0.824283
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3004G163100	4	51234063	51237123	1	6.623675e-10	SNP_51236959	4	51236959	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130800	10	17958306	17960450	5	6.700401e-10	SNP_17897752	10	17897752	0.710632
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G130900	10	17977385	17978969	5	6.700401e-10	SNP_17897752	10	17897752	0.722584
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G131000	10	18004006	18008046	5	6.700401e-10	SNP_17897752	10	17897752	0.714547
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G131101	10	18019951	18030888	4	6.700401e-10	SNP_17897752	10	17897752	0.592203
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G131300	10	18054398	18058964	4	6.700401e-10	SNP_17897752	10	17897752	0.63824
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G131600	10	18073068	18074159	4	6.700401e-10	SNP_17897752	10	17897752	0.651225
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G131700	10	18098327	18103055	4	6.700401e-10	SNP_17897752	10	17897752	0.773064
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G125800	1	9902653	9909771	1	6.794453e-10	SNP_10084499	1	10084499	0.426811
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G126900	1	9964452	9969263	1	6.794453e-10	SNP_10084499	1	10084499	0.419986
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G127300	1	9997746	10000878	1	6.794453e-10	SNP_10084499	1	10084499	0.474068
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G127500	1	10009107	10014146	1	6.794453e-10	SNP_10084499	1	10084499	0.525195
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G127600	1	10027939	10029758	1	6.794453e-10	SNP_10084499	1	10084499	0.498054
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G213300	1	19695007	19699206	1	6.804785e-10	SNP_19458297	1	19458297	0.448254
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G213500	1	19702598	19704111	1	6.804785e-10	SNP_19458297	1	19458297	0.401118
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G262601	1	46745758	46747638	1	6.808596e-10	SNP_46906396	1	46906396	0.473657
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G262800	1	46823854	46824450	1	6.808596e-10	SNP_46906396	1	46906396	0.47699
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3001G287700	1	56381154	56382257	17	6.825583e-10	SNP_56201934	1	56201934	0.451155
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G236800	9	57529958	57531904	6	6.965395e-10	SNP_57644494	9	57644494	0.428837
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G237100	9	57540825	57547713	6	6.965395e-10	SNP_57644494	9	57644494	0.425392
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G237200	9	57549825	57552568	6	6.965395e-10	SNP_57644494	9	57644494	0.440803
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G237400	9	57565192	57575775	6	6.965395e-10	SNP_57644494	9	57644494	0.461149
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G238100	9	57616677	57620928	18	6.965395e-10	SNP_57644494	9	57644494	0.621378
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G238200	9	57628850	57630763	18	6.965395e-10	SNP_57644494	9	57644494	0.50838
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G238300	9	57630301	57632518	18	6.965395e-10	SNP_57644494	9	57644494	0.529421
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G241700	9	57849592	57852737	22	6.965395e-10	SNP_57644494	9	57644494	0.885149
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3008G091900	8	39331951	39335539	1	6.979883e-10	SNP_39439709	8	39439709	0.408403
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G179100	7	61239373	61240655	4	7.004554e-10	SNP_61391725	7	61391725	0.660733
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G179750	7	61276500	61279595	4	7.004554e-10	SNP_61391725	7	61391725	0.780753
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G179900	7	61339285	61341467	4	7.004554e-10	SNP_61391725	7	61391725	0.512341
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G180000	7	61342445	61347501	4	7.004554e-10	SNP_61391725	7	61391725	0.439499
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G180200	7	61366688	61370740	4	7.004554e-10	SNP_61391725	7	61391725	0.575671
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G180300	7	61379333	61382309	4	7.004554e-10	SNP_61391725	7	61391725	0.527257
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G180450	7	61388082	61395947	4	7.004554e-10	SNP_61391725	7	61391725	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G180800	7	61408119	61409141	4	7.004554e-10	SNP_61391725	7	61391725	0.973263
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G182700	7	61589121	61589665	4	7.004554e-10	SNP_61391725	7	61391725	0.450309
LIN	individual_lipids_final	FA(22:1)	SORBI_3007G183050	7	61608735	61609526	4	7.004554e-10	SNP_61391725	7	61391725	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3003G368300	3	68401519	68405380	28	7.022179e-10	SNP_68180113	3	68180113	0.463977
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3010G124200	10	14928312	14935806	3	7.023185e-10	SNP_15092008	10	15092008	0.6607
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G311700	1	59854924	59856538	6	7.035213e-10	SNP_59896831	1	59896831	0.83371
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G311866	1	59866325	59869067	6	7.035213e-10	SNP_59896831	1	59896831	0.826983
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G311900	1	59876279	59879288	6	7.035213e-10	SNP_59896831	1	59896831	0.823757
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G312300	1	59892663	59893187	6	7.035213e-10	SNP_59896831	1	59896831	0.867196
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G312500	1	59934525	59937882	6	7.035213e-10	SNP_59896831	1	59896831	0.78744
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G312600	1	59965707	59970759	6	7.035213e-10	SNP_59896831	1	59896831	0.474681
LIN	individual_lipids_final	PC(14:0_18:0)	SORBI_3001G312700	1	59976130	59981158	6	7.035213e-10	SNP_59896831	1	59896831	0.459118
LIN	individual_lipids_final	DGTS(34:5)	SORBI_3003G166450	3	25663781	25667070	21	7.077691e-10	SNP_25740030	3	25740030	0.605405
LIN	individual_lipids_final	DGTS(34:5)	SORBI_3003G166500	3	25677689	25715902	24	7.077691e-10	SNP_25740030	3	25740030	0.624818
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G512100	1	78001611	78004021	2	7.186113e-10	SNP_78000821	1	78000821	0.562372
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G512200	1	78002805	78005853	2	7.186113e-10	SNP_78000821	1	78000821	0.852637
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G512300	1	78006104	78009551	2	7.186113e-10	SNP_78000821	1	78000821	0.55977
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G512400	1	78011687	78014384	2	7.186113e-10	SNP_78000821	1	78000821	0.498798
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G512600	1	78023368	78027507	2	7.186113e-10	SNP_78000821	1	78000821	0.483713
LIN	individual_lipids_final	FA(22:1)	SORBI_3001G513650	1	78096769	78101191	1	7.186113e-10	SNP_78000821	1	78000821	0.405321
LIN	individual_lipids_final	Ubidecarenone	SORBI_3001G384600	1	67201155	67205912	3	7.205957e-10	SNP_67183097	1	67183097	0.453569
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G041100	7	4052618	4054997	1	7.231734e-10	SNP_4199461	7	4199461	0.419114
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G041400	7	4065480	4069235	1	7.231734e-10	SNP_4199461	7	4199461	0.446243
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G041500	7	4070727	4076626	1	7.231734e-10	SNP_4199461	7	4199461	0.636907
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G041800	7	4100478	4118872	1	7.231734e-10	SNP_4199461	7	4199461	0.736446
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G041900	7	4122813	4133209	1	7.231734e-10	SNP_4199461	7	4199461	0.71964
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G042100	7	4159491	4167168	1	7.231734e-10	SNP_4199461	7	4199461	0.610153
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G042200	7	4193375	4200013	1	7.231734e-10	SNP_4199461	7	4199461	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3007G042300	7	4200312	4204833	1	7.231734e-10	SNP_4199461	7	4199461	0.459019
LIN	individual_lipids_final	FA(22:1)	SORBI_3005G175300	5	65697123	65700159	2	7.264536e-10	SNP_65697151	5	65697151	1
LIN	individual_lipids_final	FA(22:1)	SORBI_3005G175400	5	65714988	65717414	2	7.264536e-10	SNP_65697151	5	65697151	0.517536
LIN	individual_lipids_final	FA(22:1)	SORBI_3005G175500	5	65725533	65735498	2	7.264536e-10	SNP_65697151	5	65697151	0.468171
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3004G144600	4	44041637	44043653	10	7.278822e-10	SNP_44043620	4	44043620	1
LIN	individual_lipids_final	SQDG(16:0_18:1)	SORBI_3004G144700	4	44040992	44045461	10	7.278822e-10	SNP_44043620	4	44043620	1
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G182800	1	15490822	15495161	2	7.301441e-10	SNP_15573317	1	15573317	0.619051
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G183100	1	15517031	15520356	2	7.301441e-10	SNP_15573317	1	15573317	0.882464
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G183200	1	15544957	15549670	2	7.301441e-10	SNP_15573317	1	15573317	0.886505
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G183300	1	15561553	15565113	2	7.301441e-10	SNP_15573317	1	15573317	0.888775
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G183401	1	15585220	15586943	2	7.301441e-10	SNP_15573317	1	15573317	0.886505
LIN	individual_lipids_final	TG(14:0_18:3_18:3)	SORBI_3001G183500	1	15595224	15602909	2	7.301441e-10	SNP_15573317	1	15573317	0.888775
LIN	individual_lipids_final	TG(16:0_18:2_22:0)	SORBI_3005G141100	5	59843574	59845795	1	7.328238e-10	SNP_60066453	5	60066453	0.820473
LIN	individual_lipids_final	TG(16:0_18:2_22:0)	SORBI_3005G141500	5	59956832	59957437	1	7.328238e-10	SNP_60066453	5	60066453	0.900613
LIN	individual_lipids_final	TG(16:0_18:2_22:0)	SORBI_3005G141801	5	60298800	60301201	1	7.328238e-10	SNP_60066453	5	60066453	0.840237
LIN	individual_lipids_final	TG(18:2_18:3_20:1)	SORBI_3007G017800	7	1532201	1536645	1	7.33554e-10	SNP_1552144	7	1552144	0.843245
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119100	5	52009210	52014439	4	7.343066e-10	SNP_52149678	5	52149678	0.944245
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119250	5	52014638	52020560	4	7.343066e-10	SNP_52149678	5	52149678	0.931832
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119700	5	52139720	52141407	4	7.343066e-10	SNP_52149678	5	52149678	0.885436
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119800	5	52149550	52151626	4	7.343066e-10	SNP_52149678	5	52149678	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119900	5	52195863	52197992	4	7.343066e-10	SNP_52149678	5	52149678	0.91256
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G119950	5	52212969	52214548	4	7.343066e-10	SNP_52149678	5	52149678	0.959726
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G120101	5	52222435	52224713	4	7.343066e-10	SNP_52149678	5	52149678	0.934534
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G120201	5	52228586	52229500	4	7.343066e-10	SNP_52149678	5	52149678	0.821759
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G217700	5	70354157	70365593	5	7.378702e-10	SNP_70375670	5	70375670	0.732143
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G218100	5	70427461	70437308	3	7.378702e-10	SNP_70375670	5	70375670	0.452865
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G218201	5	70444023	70460526	4	7.378702e-10	SNP_70375670	5	70375670	0.543856
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3005G218600	5	70492157	70505443	4	7.378702e-10	SNP_70375670	5	70375670	0.564021
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3005G224900	5	71170229	71171489	1	7.378797e-10	SNP_71292200	5	71292200	0.422492
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3005G225200	5	71192405	71196002	1	7.378797e-10	SNP_71292200	5	71292200	0.45912
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3005G226000	5	71292174	71294982	1	7.378797e-10	SNP_71292200	5	71292200	1
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G104800	9	42336113	42363258	1	7.403466e-10	SNP_42402320	9	42402320	0.666439
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G104900	9	42374805	42436137	1	7.403466e-10	SNP_42402320	9	42402320	1
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G284600	1	55801243	55806429	3	7.420687e-10	SNP_55710898	1	55710898	0.947189
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3001G285800	1	55923193	55931681	2	7.420687e-10	SNP_55710898	1	55710898	0.46875
LIN	individual_lipids_final	11,14,17-Eicosatrienoic acid,(Z,Z,Z)-	SORBI_3002G113500	2	13832204	13833284	3	7.477634e-10	SNP_13920742	2	13920742	0.408277
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G111500	9	44819805	44824851	4	7.504931e-10	SNP_44961605	9	44961605	0.878215
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G111800	9	44936018	44938902	4	7.504931e-10	SNP_44961605	9	44961605	0.830208
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3009G111901	9	44990994	44993805	4	7.504931e-10	SNP_44961605	9	44961605	0.698554
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132000	10	18208955	18213440	1	7.620034e-10	SNP_18247951	10	18247951	0.725575
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132100	10	18274379	18282651	1	7.620034e-10	SNP_18247951	10	18247951	0.753835
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132200	10	18280218	18280606	1	7.620034e-10	SNP_18247951	10	18247951	0.753835
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132300	10	18282411	18289318	1	7.620034e-10	SNP_18247951	10	18247951	0.643399
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132400	10	18287069	18292770	1	7.620034e-10	SNP_18247951	10	18247951	0.643399
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132550	10	18305577	18306198	1	7.620034e-10	SNP_18247951	10	18247951	0.428849
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132600	10	18308320	18314385	1	7.620034e-10	SNP_18247951	10	18247951	0.549737
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132700	10	18387900	18388917	1	7.620034e-10	SNP_18247951	10	18247951	0.40848
LIN	individual_lipids_final	PC(18:2_20:4)	SORBI_3010G132800	10	18442896	18445005	1	7.620034e-10	SNP_18247951	10	18247951	0.489999
