GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3006G188000	SnoaL-like domain-containing protein	OS04G0578200 PROTEIN (PTHR34123:SF1)					6	54247747	54250273	SNP_54242116	54242116	2.06E-10	1	TG(12:0_14:0_18:3)	SNP_54242116	1	2.10E-10
SORBI_3006G188100	DUF4005 domain-containing protein	PROTEIN SPIRAL1-LIKE 4 (PTHR33403:SF42)			cortical microtubule organization(GO:0043622)	"microtubule(GO:0005874);cortical microtubule, transverse to long axis(GO:0010005)"	6	54253537	54254880	SNP_54242116	54242116	2.06E-10	1	TG(12:0_14:0_18:3)	SNP_54242116	1	2.10E-10
SORBI_3006G188200	Fatty acid hydroxylase domain-containing protein	OS04G0578400 PROTEIN (PTHR31899:SF18)	hydroxylase(PC00122)	iron ion binding(GO:0005506);beta-carotene 3-hydroxylase activity(GO:0010291);oxidoreductase activity(GO:0016491)	lipid biosynthetic process(GO:0008610);carotenoid biosynthetic process(GO:0016117)	chloroplast membrane(GO:0031969)	6	54257166	54260478	SNP_54242116	54242116	2.06E-10	1	TG(12:0_14:0_18:3)	SNP_54242116	1	2.10E-10
SORBI_3010G035700	Uncharacterized protein	OS06G0146800 PROTEIN (PTHR46610:SF14)					10	2879764	2880463	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G035801	PIR2-like helical domain-containing protein	PIR2-LIKE HELICAL DOMAIN-CONTAINING PROTEIN (PTHR33120:SF57)					10	2881609	2885883	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G035900	Uncharacterized protein	OS06G0146800 PROTEIN (PTHR46610:SF14)					10	2888415	2890086	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G036000	Uncharacterized protein	OS06G0147100 PROTEIN (PTHR46610:SF6)					10	2897054	2898094	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G036100	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR46610:SF16)					10	2900187	2900588	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G036200	Uncharacterized protein	PGG DOMAIN-CONTAINING PROTEIN (PTHR46610:SF25)					10	2904800	2905401	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G036301	Uncharacterized protein						10	2906768	2914757	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3010G036400	Uncharacterized protein	PGG DOMAIN-CONTAINING PROTEIN (PTHR46610:SF25)					10	2914304	2915037	SNP_2904725	2904725	2.36E-10	1	PA(16:0_18:2)	SNP_2904725	1	2.40E-10
SORBI_3002G322350	Reverse transcriptase zinc-binding domain-containing protein						2	69373545	69374631	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322400	Thioredoxin domain-containing protein	PROTEIN DISULFIDE-ISOMERASE 5-3 (PTHR10984:SF37)				endoplasmic reticulum(GO:0005783);membrane(GO:0016020);COPII-coated ER to Golgi transport vesicle(GO:0030134)	2	69375529	69383779	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322500	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	HARPIN-INDUCED PROTEIN (PTHR31852:SF284)			defense response to other organism(GO:0098542)	membrane(GO:0016020)	2	69385719	69386525	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322600	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	OS07G0524400 PROTEIN (PTHR31234:SF26)			defense response to other organism(GO:0098542)	membrane(GO:0016020)	2	69387864	69389486	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322700	Uncharacterized protein	OS07G0189700 PROTEIN (PTHR33880:SF4)					2	69392379	69394038	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322800	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF37)		transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	2	69400274	69405999	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3002G322900	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF68)		transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	2	69418368	69421098	SNP_69399115	69399115	2.84E-10	1	TG(18:3_18:3_18:3)	SNP_69399115	1	2.80E-10
SORBI_3001G272800							1	52737046	52742385	SNP_52760638	52760638	3.48E-10	1	gibberellic acid	SNP_52760638	1	3.50E-10
SORBI_3001G272900	U-box domain-containing protein	U-BOX DOMAIN-CONTAINING PROTEIN (PTHR22849:SF134)		ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);ubiquitin protein ligase activity(GO:0061630)	protein ubiquitination(GO:0016567)		1	52754506	52755990	SNP_52760638	52760638	3.48E-10	1	gibberellic acid	SNP_52760638	1	3.50E-10
SORBI_3001G273000	Protein DETOXIFICATION	PROTEIN DETOXIFICATION (PTHR11206:SF174)	transporter(PC00227)	antiporter activity(GO:0015297);transmembrane transporter activity(GO:0022857);xenobiotic transmembrane transporter activity(GO:0042910)	transmembrane transport(GO:0055085);xenobiotic detoxification by transmembrane export across the plasma membrane(GO:1990961)	membrane(GO:0016020)	1	52764520	52772235	SNP_52760638	52760638	3.48E-10	1	gibberellic acid	SNP_52760638	1	3.50E-10
SORBI_3001G287700	Protein MIZU-KUSSEI 1	EXPRESSED PROTEIN (PTHR31696:SF73)			hydrotropism(GO:0010274)		1	56381154	56382257	SNP_56364638	56364638	3.88E-10	1	gibberellic acid	SNP_56364638	1	3.90E-10
SORBI_3001G287800	Arf-GAP domain-containing protein	"ACTIVATING PROTEIN, PUTATIVE, EXPRESSED-RELATED (PTHR45686:SF25)"	GTPase-activating protein(PC00257)	GTPase activator activity(GO:0005096);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	COPI coating of Golgi vesicle(GO:0048205)	Golgi membrane(GO:0000139)	1	56384458	56388858	SNP_56364638	56364638	3.88E-10	1	gibberellic acid	SNP_56364638	1	3.90E-10
SORBI_3001G264000	Enoyl reductase (ER) domain-containing protein	ALCOHOL DEHYDROGENASE-LIKE 3 (PTHR43880:SF42)	dehydrogenase(PC00092)	alcohol dehydrogenase (NAD+) activity(GO:0004022);zinc ion binding(GO:0008270);oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872);S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity(GO:0051903)	formaldehyde catabolic process(GO:0046294)	cytoplasm(GO:0005737);cytosol(GO:0005829)	1	48988585	48994298	SNP_48981173	48981173	3.89E-10	1	gibberellic acid	SNP_48981173	1	3.90E-10
SORBI_3002G091800	Uncharacterized protein	PROTEIN NRT1_ PTR FAMILY 7.2 (PTHR11654:SF652)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	2	9567348	9570413	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G091900	Uncharacterized protein						2	9575635	9576222	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092050	Pentacotripeptide-repeat region of PRORP domain-containing protein	PENTACOTRIPEPTIDE-REPEAT REGION OF PRORP DOMAIN-CONTAINING PROTEIN (PTHR46128:SF184)	RNA splicing factor(PC00148)				2	9577525	9579683	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092200	Vesicle-associated membrane protein 724	VESICLE-ASSOCIATED MEMBRANE PROTEIN 724 (PTHR21136:SF72)	SNARE protein(PC00034)		protein transport(GO:0015031);vesicle-mediated transport(GO:0016192)	cytoplasm(GO:0005737);endomembrane system(GO:0012505);membrane(GO:0016020)	2	9589590	9592430	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092300	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	CYTOSOLIC IRON-SULFUR PROTEIN ASSEMBLY PROTEIN CIAO1-RELATED (PTHR19920:SF0)			iron-sulfur cluster assembly(GO:0016226)	cytosolic [4Fe-4S] assembly targeting complex(GO:0097361)	2	9593114	9597058	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092400	Uncharacterized protein	OS08G0250300 PROTEIN (PTHR21141:SF38)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735);protein-containing complex binding(GO:0044877)	cytoplasmic translational elongation(GO:0002182);translational elongation(GO:0006414)	ribosome(GO:0005840);cytosolic large ribosomal subunit(GO:0022625);ribonucleoprotein complex(GO:1990904)	2	9601915	9603585	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092500	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	LATE EMBRYOGENESIS ABUNDANT PROTEIN LEA-2 SUBGROUP DOMAIN-CONTAINING PROTEIN (PTHR31415:SF98)			defense response to other organism(GO:0098542)	plasma membrane(GO:0005886);plasmodesma(GO:0009506);membrane(GO:0016020)	2	9612013	9612683	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3002G092600	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	LATE EMBRYOGENESIS ABUNDANT PROTEIN LEA-2 SUBGROUP DOMAIN-CONTAINING PROTEIN (PTHR31415:SF80)			defense response to other organism(GO:0098542)	plasma membrane(GO:0005886);plasmodesma(GO:0009506);membrane(GO:0016020)	2	9617645	9618274	SNP_9594361	9594361	4.40E-10	1	TG(18:1_20:1_22:1)	SNP_9594361	1	4.40E-10
SORBI_3001G498000	Protein kinase domain-containing protein	SERINE_THREONINE-PROTEIN KINASE PBL16-RELATED (PTHR45621:SF46)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	defense response(GO:0006952)		1	76780814	76784478	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498033	Uncharacterized protein						1	76784281	76787485	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498066	Uncharacterized protein						1	76787486	76788020	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498100	Subtilisin-like protease	SUBTILISIN-LIKE PROTEASE SBT3.18 (PTHR10795:SF468)	serine protease(PC00203)	serine-type endopeptidase activity(GO:0004252);peptidase activity(GO:0008233);serine-type peptidase activity(GO:0008236);hydrolase activity(GO:0016787)	proteolysis(GO:0006508)	extracellular region(GO:0005576)	1	76791810	76796455	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498200	YTH domain-containing family protein	YTH DOMAIN-CONTAINING FAMILY PROTEIN (PTHR12357:SF30)	RNA metabolism protein(PC00031)	RNA binding(GO:0003723);mRNA binding(GO:0003729);N6-methyladenosine-containing RNA reader activity(GO:1990247)	mRNA destabilization(GO:0061157)	cytoplasm(GO:0005737)	1	76810098	76814761	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498300	"Photosynthetic NDH subunit of subcomplex B 2, chloroplastic"	"PHOTOSYNTHETIC NDH SUBUNIT OF SUBCOMPLEX B 2, CHLOROPLASTIC (PTHR11122:SF18)"		catalytic activity(GO:0003824);carbohydrate binding(GO:0030246);glucose-6-phosphate 1-epimerase activity(GO:0047938)	carbohydrate metabolic process(GO:0005975)	cytoplasm(GO:0005737)	1	76817316	76819008	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498400	DEAD-box ATP-dependent RNA helicase 38	RNA HELICASE (PTHR47958:SF31)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);nucleic acid binding(GO:0003676);RNA binding(GO:0003723);RNA helicase activity(GO:0003724);mRNA binding(GO:0003729);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)	poly(A)+ mRNA export from nucleus(GO:0016973)	nucleus(GO:0005634);cytoplasmic stress granule(GO:0010494)	1	76819249	76823665	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498500	Phosphoserine aminotransferase	PHOSPHOSERINE AMINOTRANSFERASE (PTHR43247:SF1)	transaminase(PC00216)	O-phospho-L-serine:2-oxoglutarate aminotransferase activity(GO:0004648);transaminase activity(GO:0008483);transferase activity(GO:0016740);pyridoxal phosphate binding(GO:0030170)	L-serine metabolic process(GO:0006563);L-serine biosynthetic process(GO:0006564);amino acid biosynthetic process(GO:0008652)	cytoplasm(GO:0005737)	1	76824973	76827272	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3001G498600	HRDC domain-containing protein	"3'-5' EXONUCLEASE FAMILY PROTEIN, EXPRESSED (PTHR12124:SF67)"		nucleotide binding(GO:0000166);3'-5'-RNA exonuclease activity(GO:0000175);nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);3'-5' exonuclease activity(GO:0008408)	"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000467);nucleobase-containing compound metabolic process(GO:0006139);nuclear polyadenylation-dependent rRNA catabolic process(GO:0071035);nuclear polyadenylation-dependent snoRNA catabolic process(GO:0071036);nuclear polyadenylation-dependent snRNA catabolic process(GO:0071037);TRAMP-dependent tRNA surveillance pathway(GO:0071038);nuclear polyadenylation-dependent CUT catabolic process(GO:0071039);nuclear polyadenylation-dependent antisense transcript catabolic process(GO:0071040);histone mRNA catabolic process(GO:0071044);poly(A)-dependent snoRNA 3'-end processing(GO:0071051);gene silencing by siRNA-directed DNA methylation(GO:0080188)"	nuclear exosome (RNase complex)(GO:0000176);nucleus(GO:0005634);nucleolus(GO:0005730)	1	76828968	76834736	SNP_76804314	76804314	4.64E-10	1	TG(16:0_16:0_18:1)	SNP_76804314	1	4.60E-10
SORBI_3002G091400	Cytochrome P450	CYTOCHROME P450 (PTHR47947:SF53)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);heme binding(GO:0020037);metal ion binding(GO:0046872)"			2	9528682	9530773	SNP_9553117	9553117	4.75E-10	1	TG(18:1_20:1_22:1)	SNP_9553117	1	4.70E-10
SORBI_3002G091500	AB hydrolase-1 domain-containing protein	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN (PTHR43329:SF86)	hydrolase(PC00121)	catalytic activity(GO:0003824);epoxide hydrolase activity(GO:0004301);hydrolase activity(GO:0016787)			2	9530774	9532713	SNP_9553117	9553117	4.75E-10	1	TG(18:1_20:1_22:1)	SNP_9553117	1	4.70E-10
SORBI_3002G091600	S-adenosyl-L-methionine-dependent methyltransferase	S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASES SUPERFAMILY PROTEIN (PTHR43619:SF2)	methyltransferase(PC00155)	methyltransferase activity(GO:0008168);transferase activity(GO:0016740)	methylation(GO:0032259)		2	9538510	9542833	SNP_9553117	9553117	4.75E-10	1	TG(18:1_20:1_22:1)	SNP_9553117	1	4.70E-10
SORBI_3002G091700	MLO-like protein	MLO-LIKE PROTEIN (PTHR31942:SF83)		calmodulin binding(GO:0005516)	defense response(GO:0006952)	membrane(GO:0016020)	2	9546198	9559088	SNP_9553117	9553117	4.75E-10	1	TG(18:1_20:1_22:1)	SNP_9553117	1	4.70E-10
SORBI_3002G091300	Pectinesterase inhibitor domain-containing protein	PECTINESTERASE INHIBITOR DOMAIN-CONTAINING PROTEIN (PTHR31080:SF154)		enzyme inhibitor activity(GO:0004857)	plant-type cell wall modification(GO:0009827)	plant-type cell wall(GO:0009505)	2	9525195	9526587	SNP_9550492	9550492	4.82E-10	1	TG(18:1_20:1_22:1)	SNP_9550492	1	4.80E-10
SORBI_3001G418650	Uncharacterized protein						1	69936509	69939138	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3001G418700	SHSP domain-containing protein	HSP20-LIKE CHAPERONES SUPERFAMILY PROTEIN (PTHR33981:SF15)					1	69945662	69948706	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3001G418800	BGGP Beta-1-3-galactosyl-O-glycosyl-glycoprotein	BETA-GLUCURONOSYLTRANSFERASE GLCAT14C (PTHR45719:SF8)	glycosyltransferase(PC00111)	glucuronosyltransferase activity(GO:0015020);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757)		membrane(GO:0016020)	1	69959308	69963764	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3001G418900	IMS import disulfide relay-system CHCH-CHCH-like Cx9C domain-containing protein	SMALL RIBOSOMAL SUBUNIT PROTEIN MS37 (PTHR28066:SF1)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412);mitochondrial translation(GO:0032543)	mitochondrion(GO:0005739)	1	69964489	69965120	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3001G419000	Heat shock protein 70	OS11G0187600 PROTEIN (PTHR19375:SF398)	Hsp70 family chaperone(PC00027)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);heat shock protein binding(GO:0031072);protein folding chaperone(GO:0044183);ATP-dependent protein folding chaperone(GO:0140662)	protein refolding(GO:0042026)	cytoplasm(GO:0005737);endoplasmic reticulum lumen(GO:0005788)	1	69967019	69970235	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3001G419100	Uncharacterized protein			nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP-dependent protein folding chaperone(GO:0140662)	protein folding(GO:0006457)		1	69976537	69980189	SNP_69963671	69963671	4.97E-10	1	trans-EKODE-(E)-Ib	SNP_69963671	1	5.00E-10
SORBI_3004G135600	Uncharacterized protein						4	33580160	33584431	SNP_33560147	33560147	5.21E-10	1	TG(18:2_22:0_22:3)	SNP_33560147	1	5.20E-10
SORBI_3007G122000	MBD domain-containing protein	OS04G0193200 PROTEIN (PTHR34067:SF25)		DNA binding(GO:0003677)		nucleus(GO:0005634)	7	52561868	52565942	SNP_52576077	52576077	5.24E-10	1	TG(12:0_18:1_18:2)	SNP_52576077	1	5.20E-10
SORBI_3002G092700	Late embryogenesis abundant protein LEA-2 subgroup domain-containing protein	OS07G0250900 PROTEIN (PTHR31415:SF162)			defense response to other organism(GO:0098542)	plasma membrane(GO:0005886);plasmodesma(GO:0009506);membrane(GO:0016020)	2	9620796	9621467	SNP_9597995	9597995	5.32E-10	1	TG(18:1_20:1_22:1)	SNP_9597995	1	5.30E-10
SORBI_3005G014100	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR47997:SF8)	homeodomain transcription factor(PC00119)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1298696	1299984	SNP_1293524	1293524	5.64E-10	1	PA(16:0_18:2)	SNP_1293524	1	5.60E-10
SORBI_3005G014200	WRKY domain-containing protein	WRKY DOMAIN-CONTAINING PROTEIN (PTHR31282:SF107)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1302596	1304021	SNP_1293524	1293524	5.64E-10	1	PA(16:0_18:2)	SNP_1293524	1	5.60E-10
SORBI_3005G014300	Probable zinc-ribbon domain-containing protein	PROTEIN ENHANCED DISEASE RESISTANCE 4 (PTHR31105:SF38)			regulation of defense response to fungus(GO:1900150)		5	1312033	1317067	SNP_1293524	1293524	5.64E-10	1	PA(16:0_18:2)	SNP_1293524	1	5.60E-10
SORBI_3002G204900	C2H2-type domain-containing protein	OS09G0421700 PROTEIN (PTHR47487:SF9)		nucleic acid binding(GO:0003676);zinc ion binding(GO:0008270)			2	59635926	59639034	SNP_59660569	59660569	6.10E-10	1	gibberellic acid	SNP_59660569	1	6.10E-10
SORBI_3002G205000	C2H2-type domain-containing protein	OS09G0421800 PROTEIN (PTHR47487:SF11)		nucleic acid binding(GO:0003676);zinc ion binding(GO:0008270)			2	59641249	59646422	SNP_59660569	59660569	6.10E-10	1	gibberellic acid	SNP_59660569	1	6.10E-10
SORBI_3002G205100	Uncharacterized protein	SPERMIDINE HYDROXYCINNAMOYL TRANSFERASE (PTHR31642:SF23)	acetyltransferase(PC00038)	"transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)"			2	59647983	59650426	SNP_59660569	59660569	6.10E-10	1	gibberellic acid	SNP_59660569	1	6.10E-10
SORBI_3002G205201	Uncharacterized protein						2	59653413	59654078	SNP_59660569	59660569	6.10E-10	1	gibberellic acid	SNP_59660569	1	6.10E-10
SORBI_3002G205300	Uncharacterized protein	OS09G0422000 PROTEIN (PTHR31642:SF33)	acetyltransferase(PC00038)	"transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)"			2	59654699	59660613	SNP_59660569	59660569	6.10E-10	1	gibberellic acid	SNP_59660569	1	6.10E-10
SORBI_3005G012900	No apical meristem-associated C-terminal domain-containing protein	NO-APICAL-MERISTEM-ASSOCIATED CARBOXY-TERMINAL DOMAIN PROTEIN (PTHR45125:SF3)					5	1174561	1176266	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3005G013000	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)					5	1169382	1173104	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3005G013050	DUF295 domain-containing protein	DUF295 DOMAIN-CONTAINING PROTEIN (PTHR33800:SF26)					5	1180435	1183192	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3005G013200	BAH domain-containing protein	PROTEIN ANTI-SILENCING 1 (PTHR47073:SF2)		nucleic acid binding(GO:0003676);chromatin binding(GO:0003682);RNA binding(GO:0003723)			5	1184142	1190269	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3005G013300	EGF-like calcium-binding domain-containing protein	VACUOLAR-SORTING RECEPTOR 1 (PTHR24034:SF166)	extracellular matrix structural protein(PC00103)	calcium ion binding(GO:0005509)	protein targeting to vacuole(GO:0006623);Golgi to vacuole transport(GO:0006896);protein transport(GO:0015031)	Golgi membrane(GO:0000139);endosome(GO:0005768);trans-Golgi network(GO:0005802);Golgi transport complex(GO:0017119);clathrin-coated vesicle membrane(GO:0030665);cytoplasmic vesicle(GO:0031410)	5	1190324	1194712	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3005G013400	WRKY domain-containing protein	WRKY TRANSCRIPTION FACTOR 30-RELATED (PTHR31282:SF226)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	5	1211003	1212487	SNP_1196681	1196681	6.58E-10	1	PA(16:0_18:2)	SNP_1196681	1	6.60E-10
SORBI_3010G126600	Uncharacterized protein	OS01G0368700 PROTEIN (PTHR31621:SF28)			endomembrane system organization(GO:0010256)	cytoplasm(GO:0005737);membrane(GO:0016020)	10	15996301	15997424	SNP_16015541	16015541	7.17E-10	1	PC(18:2_0:0)	SNP_16015541	1	7.20E-10
SORBI_3010G126700	Peptidase A1 domain-containing protein	ASPARTIC PROTEINASE NEPENTHESIN-2 (PTHR13683:SF638)	aspartic protease(PC00053)	aspartic-type endopeptidase activity(GO:0004190)	proteolysis(GO:0006508)		10	16019354	16021226	SNP_16015541	16015541	7.17E-10	1	PC(18:2_0:0)	SNP_16015541	1	7.20E-10
SORBI_3010G126800	Protein kinase domain-containing protein	LECTIN-LIKE RECEPTOR PROTEIN KINASE FAMILY PROTEIN-RELATED (PTHR27007:SF159)		nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	16040372	16042635	SNP_16015541	16015541	7.17E-10	1	PC(18:2_0:0)	SNP_16015541	1	7.20E-10
SORBI_3001G190200	Major facilitator superfamily (MFS) profile domain-containing protein	SUGAR TRANSPORT PROTEIN MST2 (PTHR23500:SF545)	secondary carrier transporter(PC00258)	carbohydrate transmembrane transporter activity(GO:0015144);monosaccharide transmembrane transporter activity(GO:0015145);symporter activity(GO:0015293);transmembrane transporter activity(GO:0022857)	monosaccharide transmembrane transport(GO:0015749);transmembrane transport(GO:0055085)	membrane(GO:0016020)	1	16810398	16813198	SNP_16836211	16836211	7.31E-10	1	PC(14:0_18:3)	SNP_16836211	1	7.30E-10
SORBI_3001G190300	Uncharacterized protein						1	16818364	16819389	SNP_16836211	16836211	7.31E-10	1	PC(14:0_18:3)	SNP_16836211	1	7.30E-10
