GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_SNP	Best_SNP_Position	Best_P_Value	N_Phenotypes	Phenotypes	All_SNPs	N_SNPs	P_Values
SORBI_3009G075300	DUF1677 family protein	OS05G0202600 PROTEIN (PTHR33108:SF49)					9	9792972	9793786	SNP_9782926	9782926	3.28E-10	1	TG(18:1_18:2_18:2)	SNP_9782926	1	3.30E-10
SORBI_3009G075400	Protein RALF-like 33	RALF (PTHR33136:SF42)		hormone activity(GO:0005179)	calcium-mediated signaling(GO:0019722)		9	9801296	9802247	SNP_9782926	9782926	3.28E-10	1	TG(18:1_18:2_18:2)	SNP_9782926	1	3.30E-10
SORBI_3009G075500	Uncharacterized protein	ZAG1 PROTEIN (PTHR11945:SF478)	MADS box transcription factor(PC00250)	"RNA polymerase II transcription regulatory region sequence-specific DNA binding(GO:0000977);RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)"	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357);flower development(GO:0009908);cell differentiation(GO:0030154);positive regulation of transcription by RNA polymerase II(GO:0045944);floral organ development(GO:0048437);floral whorl development(GO:0048438);phyllome development(GO:0048827)	nucleus(GO:0005634)	9	9805179	9815616	SNP_9782926	9782926	3.28E-10	1	TG(18:1_18:2_18:2)	SNP_9782926	1	3.30E-10
SORBI_3010G146400	Auxin-responsive protein	AUXIN-RESPONSIVE PROTEIN IAA21 (PTHR31734:SF252)			regulation of DNA-templated transcription(GO:0006355);response to auxin(GO:0009733);auxin-activated signaling pathway(GO:0009734)	nucleus(GO:0005634)	10	41660035	41665277	SNP_41679796	41679796	3.31E-10	1	SQDG(16:0_18:1)	SNP_41679796	1	3.30E-10
SORBI_3002G251800	Pentatricopeptide repeat-containing protein	OS01G0390600 PROTEIN (PTHR47928:SF50)		RNA binding(GO:0003723)	RNA modification(GO:0009451);mitochondrial mRNA modification(GO:0080156)	mitochondrion(GO:0005739)	2	63841961	63845647	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G251900	J domain-containing protein	OS09G0493800 PROTEIN (PTHR44094:SF22)	chaperone(PC00072)			endoplasmic reticulum(GO:0005783)	2	63846148	63852173	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G252000	chitinase	CHITINASE (PTHR22595:SF207)		"chitinase activity(GO:0004568);endochitinase activity(GO:0008843);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)"	polysaccharide catabolic process(GO:0000272);carbohydrate metabolic process(GO:0005975);chitin catabolic process(GO:0006032);cell wall macromolecule catabolic process(GO:0016998)		2	63855653	63857842	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G252100	MBD domain-containing protein	"METHYL-CPG BINDING DOMAIN PROTEIN-LIKE, ISOFORM C (PTHR12396:SF0)"	"chromatin/chromatin-binding, or -regulatory protein(PC00077)"	DNA binding(GO:0003677);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)		histone deacetylase complex(GO:0000118);nucleus(GO:0005634)	2	63860622	63864674	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G252200	Uncharacterized protein	OS09G0494500 PROTEIN (PTHR35510:SF3)	oxygenase(PC00177)				2	63868821	63870957	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G252300	DUF599 domain-containing protein	OS09G0494600 PROTEIN (PTHR31881:SF6)					2	63880319	63881959	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3002G252400	Uncharacterized protein	HELICASE SENATAXIN ISOFORM X1-RELATED (PTHR10887:SF495)	RNA helicase(PC00032)	nucleotide binding(GO:0000166);RNA binding(GO:0003723);helicase activity(GO:0004386);ATP binding(GO:0005524);hydrolase activity(GO:0016787)		chromosome(GO:0005694)	2	63882716	63900788	SNP_63866844	63866844	3.32E-10	1	PC(18:2_20:4)	SNP_63866844	1	3.30E-10
SORBI_3001G338400	Hexosyltransferase	HEXOSYLTRANSFERASE GAUT11 (PTHR32116:SF20)	transferase(PC00220)	glycosyltransferase activity(GO:0016757);polygalacturonate 4-alpha-galacturonosyltransferase activity(GO:0047262)	pectin biosynthetic process(GO:0045489);cell wall organization(GO:0071555)	Golgi membrane(GO:0000139)	1	62594305	62599544	SNP_62615218	62615218	3.33E-10	1	PC(18:2_20:4)	SNP_62615218	1	3.30E-10
SORBI_3001G338500	ACT domain-containing protein ACR	ACT DOMAIN-CONTAINING PROTEIN ACR4 (PTHR31096:SF22)		amino acid binding(GO:0016597)			1	62605384	62609251	SNP_62615218	62615218	3.33E-10	1	PC(18:2_20:4)	SNP_62615218	1	3.30E-10
SORBI_3001G338600	LOB domain-containing protein	OS01G0511000 PROTEIN (PTHR31304:SF73)			regulation of gene expression(GO:0010468)		1	62623592	62625626	SNP_62615218	62615218	3.33E-10	1	PC(18:2_20:4)	SNP_62615218	1	3.30E-10
SORBI_3001G338700	Transcription factor CBF_NF-Y_archaeal histone domain-containing protein	NUCLEAR TRANSCRIPTION FACTOR Y SUBUNIT BETA (PTHR11064:SF9)	DNA-binding transcription factor(PC00218)	"RNA polymerase II cis-regulatory region sequence-specific DNA binding(GO:0000978);DNA-binding transcription factor activity, RNA polymerase II-specific(GO:0000981);DNA-binding transcription activator activity, RNA polymerase II-specific(GO:0001228);DNA binding(GO:0003677);sequence-specific DNA binding(GO:0043565);protein heterodimerization activity(GO:0046982)"	regulation of DNA-templated transcription(GO:0006355);regulation of transcription by RNA polymerase II(GO:0006357);positive regulation of transcription by RNA polymerase II(GO:0045944)	nucleus(GO:0005634);cytoplasm(GO:0005737);CCAAT-binding factor complex(GO:0016602)	1	62635346	62636396	SNP_62615218	62615218	3.33E-10	1	PC(18:2_20:4)	SNP_62615218	1	3.30E-10
SORBI_3001G338800	DEK-C domain-containing protein	OS03G0412900 PROTEIN (PTHR13468:SF7)	"chromatin/chromatin-binding, or -regulatory protein(PC00077)"	DNA binding(GO:0003677);histone binding(GO:0042393)	chromatin organization(GO:0006325);regulation of double-strand break repair(GO:2000779)	nucleus(GO:0005634)	1	62636725	62644068	SNP_62615218	62615218	3.33E-10	1	PC(18:2_20:4)	SNP_62615218	1	3.30E-10
SORBI_3005G161750	Uncharacterized protein						5	63684911	63687343	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3005G161800	Uncharacterized protein						5	63690260	63690879	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3005G161900	Obtusifoliol 14-alpha demethylase	OS05G0416400 PROTEIN (PTHR24286:SF40)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);methyltransferase activity(GO:0008168);sterol 14-demethylase activity(GO:0008398);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);transferase activity(GO:0016740);heme binding(GO:0020037);metal ion binding(GO:0046872)"	lipid metabolic process(GO:0006629);steroid biosynthetic process(GO:0006694);steroid metabolic process(GO:0008202);sterol biosynthetic process(GO:0016126);methylation(GO:0032259)	membrane(GO:0016020)	5	63707617	63713920	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3005G162000	Obtusifoliol 14-alpha demethylase	OS05G0416400 PROTEIN (PTHR24286:SF40)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);methyltransferase activity(GO:0008168);sterol 14-demethylase activity(GO:0008398);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);transferase activity(GO:0016740);heme binding(GO:0020037);metal ion binding(GO:0046872)"	lipid metabolic process(GO:0006629);steroid biosynthetic process(GO:0006694);steroid metabolic process(GO:0008202);sterol biosynthetic process(GO:0016126);methylation(GO:0032259)	membrane(GO:0016020)	5	63718131	63722201	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3005G162100	Uncharacterized protein						5	63729429	63731891	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3005G162200							5	63732605	63738170	SNP_63708718	63708718	3.34E-10	1	TG(12:0_18:1_18:3)	SNP_63708718	1	3.30E-10
SORBI_3010G147600	Reticulon-like protein	RETICULON-LIKE PROTEIN (PTHR10994:SF73)	membrane traffic protein(PC00150)		response to bacterium(GO:0009617)	endoplasmic reticulum membrane(GO:0005789)	10	42282829	42286943	SNP_42300077	42300077	3.38E-10	1	SQDG(16:0_18:1)	SNP_42300077	1	3.40E-10
SORBI_3010G147700	Minichromosome loss protein Mcl1 middle region domain-containing protein	WD REPEAT AND HMG-BOX DNA-BINDING PROTEIN 1 (PTHR19932:SF10)	"chromatin/chromatin-binding, or -regulatory protein(PC00077)"	chromatin binding(GO:0003682)	mitotic cell cycle(GO:0000278);DNA-templated DNA replication(GO:0006261);DNA repair(GO:0006281)	nucleus(GO:0005634);nuclear replication fork(GO:0043596)	10	42293817	42299857	SNP_42300077	42300077	3.38E-10	1	SQDG(16:0_18:1)	SNP_42300077	1	3.40E-10
SORBI_3005G219700							5	70628848	70639031	SNP_70660064	70660064	3.40E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_70660064	1	3.40E-10
SORBI_3005G219800	Uncharacterized protein						5	70640409	70641344	SNP_70660064	70660064	3.40E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_70660064	1	3.40E-10
SORBI_3005G219900							5	70640629	70659827	SNP_70660064	70660064	3.40E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_70660064	1	3.40E-10
SORBI_3010G112100	JmjC domain-containing protein	PROTEIN JUMONJI (PTHR10694:SF113)	histone modifying enzyme(PC00261)	oxidoreductase activity(GO:0016491);histone H3K4 demethylase activity(GO:0032453);histone H3K4me/H3K4me2/H3K4me3 demethylase activity(GO:0034647);metal ion binding(GO:0046872);dioxygenase activity(GO:0051213)	"chromatin organization(GO:0006325);chromatin remodeling(GO:0006338);regulation of gene expression(GO:0010468);negative regulation of gene expression, epigenetic(GO:0045814)"	chromatin(GO:0000785);nucleus(GO:0005634)	10	11479739	11486583	SNP_11499068	11499068	3.40E-10	1	TG(12:0_18:2_18:3)	SNP_11499068	1	3.40E-10
SORBI_3010G134801	CCHC-type domain-containing protein	OS11G0296500 PROTEIN (PTHR23002:SF89)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);single-stranded RNA binding(GO:0003727);mRNA binding(GO:0003729);zinc ion binding(GO:0008270);translation regulator activity(GO:0045182)	positive regulation of cytoplasmic translation(GO:2000767)	cytoplasm(GO:0005737)	10	19930750	19932733	SNP_19932356	19932356	3.41E-10	1	SQDG(16:0_18:1)	SNP_19932356	1	3.40E-10
SORBI_3010G134900	AT-hook motif nuclear-localized protein	AT-HOOK MOTIF NUCLEAR-LOCALIZED PROTEIN (PTHR31100:SF52)		DNA binding(GO:0003677);minor groove of adenine-thymine-rich DNA binding(GO:0003680);DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355);vegetative to reproductive phase transition of meristem(GO:0010228)	nucleus(GO:0005634)	10	19938253	19940083	SNP_19932356	19932356	3.41E-10	1	SQDG(16:0_18:1)	SNP_19932356	1	3.40E-10
SORBI_3010G143400	J domain-containing protein	OS06G0474800 PROTEIN (PTHR45295:SF4)	chaperone(PC00072)			endoplasmic reticulum(GO:0005783)	10	38067227	38068963	SNP_38088464	38088464	3.42E-10	1	SQDG(16:0_18:1)	SNP_38088464	1	3.40E-10
SORBI_3010G143500	Pyruvate phosphate dikinase AMP_ATP-binding domain-containing protein	"ALPHA-GLUCAN WATER DIKINASE 1, CHLOROPLASTIC (PTHR46999:SF1)"	kinase(PC00137)	"nucleotide binding(GO:0000166);mRNA binding(GO:0003729);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);metal ion binding(GO:0046872);alpha-glucan, water dikinase activity(GO:0050521)"	starch catabolic process(GO:0005983);response to symbiotic fungus(GO:0009610);cold acclimation(GO:0009631)		10	38070890	38083747	SNP_38088464	38088464	3.42E-10	1	SQDG(16:0_18:1)	SNP_38088464	1	3.40E-10
SORBI_3010G143600	Morc S5 domain-containing protein	PROTEIN MICRORCHIDIA 6 (PTHR23336:SF65)		nuclease activity(GO:0004518);endonuclease activity(GO:0004519);ATP hydrolysis activity(GO:0016887)	DNA repair(GO:0006281);DNA damage response(GO:0006974);regulatory ncRNA-mediated gene silencing(GO:0031047);positive regulation of defense response(GO:0031349);defense response to other organism(GO:0098542)	nucleus(GO:0005634)	10	38101564	38120023	SNP_38088464	38088464	3.42E-10	1	SQDG(16:0_18:1)	SNP_38088464	1	3.40E-10
SORBI_3009G083600	EF-hand domain-containing protein	CALCIUM-BINDING PROTEIN CML23-RELATED (PTHR10891:SF794)	calmodulin-related(PC00061)	calcium ion binding(GO:0005509);metal ion binding(GO:0046872)			9	12791417	12792296	SNP_12811351	12811351	3.43E-10	1	PC(18:2_20:4)	SNP_12811351	1	3.40E-10
SORBI_3010G119050	DNA2_NAM7 helicase-like C-terminal domain-containing protein						10	13335369	13336061	SNP_13360191	13360191	3.46E-10	1	SQDG(16:0_18:1)	SNP_13360191	1	3.50E-10
SORBI_3006G277750							6	60863071	60864519	SNP_60849738	60849738	3.48E-10	1	FA(22:1)	SNP_60849738	1	3.50E-10
SORBI_3006G277800	Peroxidase	PEROXIDASE (PTHR31235:SF192)	peroxidase(PC00180)	peroxidase activity(GO:0004601);oxidoreductase activity(GO:0016491);heme binding(GO:0020037);metal ion binding(GO:0046872);lactoperoxidase activity(GO:0140825)	response to stress(GO:0006950);response to oxidative stress(GO:0006979);hydrogen peroxide catabolic process(GO:0042744);cellular oxidant detoxification(GO:0098869)	extracellular region(GO:0005576);plant-type cell wall(GO:0009505)	6	60874713	60876219	SNP_60849738	60849738	3.48E-10	1	FA(22:1)	SNP_60849738	1	3.50E-10
SORBI_3006G277900							6	60879592	60881692	SNP_60855820	60855820	3.48E-10	1	FA(22:1)	SNP_60855820	1	3.50E-10
SORBI_3005G110517	CASP-like protein	CASP-LIKE PROTEIN 4U1 (PTHR33573:SF35)				plasma membrane(GO:0005886)	5	34046988	34047913	SNP_34040404	34040404	3.49E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_34040404	1	3.50E-10
SORBI_3005G110520	Uncharacterized protein			transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	5	34049347	34051428	SNP_34040404	34040404	3.49E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_34040404	1	3.50E-10
SORBI_3007G014900	U-box domain-containing protein	E3 UBIQUITIN-PROTEIN LIGASE CHIP (PTHR46803:SF2)	ubiquitin-protein ligase(PC00234)	ubiquitin-protein transferase activity(GO:0004842);transferase activity(GO:0016740);protein-folding chaperone binding(GO:0051087);ubiquitin protein ligase activity(GO:0061630)	protein polyubiquitination(GO:0000209);protein quality control for misfolded or incompletely synthesized proteins(GO:0006515);protein ubiquitination(GO:0016567);proteasome-mediated ubiquitin-dependent protein catabolic process(GO:0043161);positive regulation of proteolysis(GO:0045862);cellular response to misfolded protein(GO:0071218)	cytoplasm(GO:0005737)	7	1299601	1304286	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3007G015000	Methyltransferase type 11 domain-containing protein	S-ADENOSYL-L-METHIONINE-DEPENDENT METHYLTRANSFERASE SUPERFAMILY PROTEIN (PTHR44067:SF10)	methyltransferase(PC00155)	S-adenosylmethionine-dependent methyltransferase activity(GO:0008757)			7	1305171	1306629	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3007G015100	Cytochrome P450	CYTOCHROME P450 SUPERFAMILY PROTEIN (PTHR24298:SF82)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)"		membrane(GO:0016020)	7	1312378	1314845	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3007G015200	Cytochrome P450	CYTOCHROME P450 89A2 (PTHR24298:SF581)	oxygenase(PC00177)	"monooxygenase activity(GO:0004497);iron ion binding(GO:0005506);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen(GO:0016705);oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen(GO:0016709);heme binding(GO:0020037);metal ion binding(GO:0046872)"		membrane(GO:0016020)	7	1320154	1323634	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3007G015300	DYW domain-containing protein	DYW DOMAIN-CONTAINING PROTEIN (PTHR24015:SF339)		RNA binding(GO:0003723);zinc ion binding(GO:0008270)	RNA modification(GO:0009451);plant organ development(GO:0099402)		7	1326231	1332452	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3007G015400	Methyltransferase type 11 domain-containing protein	OS08G0113400 PROTEIN (PTHR44067:SF2)	methyltransferase(PC00155)				7	1332609	1334157	SNP_1326001	1326001	3.52E-10	1	PC(18:2_20:4)	SNP_1326001	1	3.50E-10
SORBI_3010G142300	Uncharacterized protein						10	36111887	36113107	SNP_36134211	36134211	3.54E-10	1	SQDG(16:0_18:1)	SNP_36134211	1	3.50E-10
SORBI_3010G079900	H15 domain-containing protein	OS05G0597200 PROTEIN (PTHR11467:SF166)	"chromatin/chromatin-binding, or -regulatory protein(PC00077)"	DNA binding(GO:0003677);double-stranded DNA binding(GO:0003690);nucleosomal DNA binding(GO:0031492)	nucleosome assembly(GO:0006334);regulation of DNA-templated transcription(GO:0006355);chromosome condensation(GO:0030261);negative regulation of DNA recombination(GO:0045910)	chromatin(GO:0000785);nucleosome(GO:0000786);nucleus(GO:0005634);nucleolus(GO:0005730)	10	6796430	6799321	SNP_6821785	6821785	3.57E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_6821785	1	3.60E-10
SORBI_3010G080000	Uncharacterized protein						10	6805324	6806250	SNP_6821785	6821785	3.57E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_6821785	1	3.60E-10
SORBI_3010G080100	WAT1-related protein	WAT1-RELATED PROTEIN (PTHR31218:SF159)		transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	plasma membrane(GO:0005886);membrane(GO:0016020)	10	6817619	6820515	SNP_6821785	6821785	3.57E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_6821785	1	3.60E-10
SORBI_3010G080200	GOLD domain-containing protein	TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN P24DELTA4 (PTHR22811:SF159)	vesicle coat protein(PC00235)		intracellular protein transport(GO:0006886);endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);Golgi organization(GO:0007030)	endoplasmic reticulum(GO:0005783);endoplasmic reticulum-Golgi intermediate compartment(GO:0005793);Golgi apparatus(GO:0005794);membrane(GO:0016020);COPII-coated ER to Golgi transport vesicle(GO:0030134)	10	6837209	6840401	SNP_6821785	6821785	3.57E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_6821785	1	3.60E-10
SORBI_3010G080300	N-acyl-aliphatic-L-amino acid amidohydrolase	PUTATIVE-RELATED (PTHR45892:SF3)		aminoacylase activity(GO:0004046);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	amino acid metabolic process(GO:0006520)	cytoplasm(GO:0005737)	10	6840555	6846224	SNP_6821785	6821785	3.57E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_6821785	1	3.60E-10
SORBI_3010G120350	Uncharacterized protein	C2H2-TYPE DOMAIN-CONTAINING PROTEIN (PTHR10593:SF211)	non-receptor serine/threonine protein kinase(PC00167)	DNA-binding transcription factor activity(GO:0003700)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	10	13823594	13826284	SNP_13825196	13825196	3.57E-10	1	TG(18:2_20:3_22:0)	SNP_13825196	1	3.60E-10
SORBI_3010G120400	Glycosyltransferase	GLYCOSYLTRANSFERASE (PTHR48044:SF42)	glycosyltransferase(PC00111)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);glycosyltransferase activity(GO:0016757);UDP-glucosyltransferase activity(GO:0035251)			10	13829175	13831497	SNP_13825196	13825196	3.57E-10	1	TG(18:2_20:3_22:0)	SNP_13825196	1	3.60E-10
SORBI_3010G120500	GRF-type domain-containing protein	OS12G0198650 PROTEIN (PTHR33248:SF54)		zinc ion binding(GO:0008270);metal ion binding(GO:0046872)			10	13837692	13838426	SNP_13825196	13825196	3.57E-10	1	TG(18:2_20:3_22:0)	SNP_13825196	1	3.60E-10
SORBI_3010G145100	Uncharacterized protein						10	40818400	40820457	SNP_40828715	40828715	3.59E-10	1	SQDG(16:0_18:1)	SNP_40828715	1	3.60E-10
SORBI_3002G114700	Carbohydrate kinase FGGY C-terminal domain-containing protein	D-RIBULOSE KINASE (PTHR10196:SF80)	carbohydrate kinase(PC00065)	nucleotide binding(GO:0000166);D-xylulokinase activity(GO:0004856);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);D-ribulokinase activity(GO:0019150)	carbohydrate metabolic process(GO:0005975);xylulose metabolic process(GO:0005997);carbohydrate phosphorylation(GO:0046835)	cytosol(GO:0005829)	2	13999964	14002534	SNP_14011964	14011964	3.60E-10	1	TG(18:2_20:2_22:2)	SNP_14011964	1	3.60E-10
SORBI_3002G114800	Uncharacterized protein	CALCIUM-DEPENDENT PROTEIN KINASE 18 (PTHR24349:SF349)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calcium/calmodulin-dependent protein kinase activity(GO:0004683);calcium ion binding(GO:0005509);calmodulin binding(GO:0005516);ATP binding(GO:0005524);calcium-dependent protein serine/threonine kinase activity(GO:0009931);kinase activity(GO:0016301);transferase activity(GO:0016740);metal ion binding(GO:0046872)	intracellular signal transduction(GO:0035556);defense response to fungus(GO:0050832)	nucleus(GO:0005634);cytoplasm(GO:0005737);plasma membrane(GO:0005886)	2	14003613	14017732	SNP_14011964	14011964	3.60E-10	1	TG(18:2_20:2_22:2)	SNP_14011964	1	3.60E-10
SORBI_3001G211400	RlpA-like protein double-psi beta-barrel domain-containing protein	RIPENING-RELATED PROTEIN 6-RELATED (PTHR33191:SF80)				extracellular region(GO:0005576)	1	19444576	19445592	SNP_19453327	19453327	3.62E-10	1	FA(22:1)	SNP_19453327	1	3.60E-10
SORBI_3001G211500	DNA ligase	DNA LIGASE 1 (PTHR45674:SF4)	DNA ligase(PC00012)	nucleotide binding(GO:0000166);DNA binding(GO:0003677);DNA ligase activity(GO:0003909);DNA ligase (ATP) activity(GO:0003910);ATP binding(GO:0005524);ligase activity(GO:0016874)	DNA replication(GO:0006260);lagging strand elongation(GO:0006273);DNA repair(GO:0006281);DNA recombination(GO:0006310);DNA damage response(GO:0006974);cell division(GO:0051301);DNA biosynthetic process(GO:0071897)	nucleus(GO:0005634)	1	19467549	19475204	SNP_19453327	19453327	3.62E-10	1	FA(22:1)	SNP_19453327	1	3.60E-10
SORBI_3002G278200	Thaumatin-like protein 1	OS09G0536300 PROTEIN (PTHR31048:SF170)			defense response(GO:0006952)		2	66034980	66037342	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278300	Thaumatin-like protein 1	OS09G0536400 PROTEIN (PTHR31048:SF216)			defense response(GO:0006952)		2	66045410	66048584	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278400	Uncharacterized protein						2	66048664	66049943	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278500	Nodulin-like domain-containing protein	OS09G0536700 PROTEIN (PTHR21576:SF167)				membrane(GO:0016020)	2	66052714	66056563	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278600	Peptidyl-prolyl cis-trans isomerase	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE CYP21-1 (PTHR11071:SF449)	chaperone(PC00072)	peptidyl-prolyl cis-trans isomerase activity(GO:0003755);cyclosporin A binding(GO:0016018);isomerase activity(GO:0016853)	protein folding(GO:0006457)	cytoplasm(GO:0005737)	2	66062952	66066398	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278700	Ribonuclease T2 family protein	OS09G0537700 PROTEIN (PTHR11240:SF47)	endoribonuclease(PC00094)	RNA binding(GO:0003723);RNA endonuclease activity(GO:0004521);ribonuclease T2 activity(GO:0033897)	RNA catabolic process(GO:0006401)	extracellular region(GO:0005576)	2	66066399	66068719	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3002G278800	Uncharacterized protein	OS09G0538000 PROTEIN (PTHR11240:SF57)	endoribonuclease(PC00094)	RNA binding(GO:0003723);RNA endonuclease activity(GO:0004521);ribonuclease T2 activity(GO:0033897)	RNA catabolic process(GO:0006401)	extracellular region(GO:0005576)	2	66074257	66076549	SNP_66056305	66056305	3.64E-10	1	"11,14,17-Eicosatrienoic acid,(Z,Z,Z)-"	SNP_66056305	1	3.60E-10
SORBI_3010G130200	Lipid-binding serum glycoprotein C-terminal domain-containing protein	LIPOPOLYSACCHARIDE-BINDING PROTEIN (PTHR46801:SF2)		lipopolysaccharide binding(GO:0001530);lipid binding(GO:0008289)	reactive oxygen species biosynthetic process(GO:1903409)	extracellular space(GO:0005615)	10	17596823	17600951	SNP_17611036	17611036	3.64E-10	1	SQDG(16:0_18:1)	SNP_17611036	1	3.60E-10
